년,월,역사명,환승역구분,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025,1,대흥(서강대앞),일반역,14,3147,8635,22599,46330,31383,21281,20496,25182,27974,24542,27523,29283,39073,47032,26588,18882,17788,9302,1943,5,0,0,37.547732,126.942214,950728.4525359821,1949968.0203960047,POINT (950728.4525359821 1949968.0203960047)
2025,1,덕계역,일반역,33,5858,16230,26952,27515,16451,13506,12960,13877,13288,12729,14160,17581,20487,26235,20196,14584,12118,6466,2278,0,0,0,37.818761,127.056676,960981.6436402386,1979984.0261935673,POINT (960981.6436402386 1979984.0261935673)
2025,1,덕소역,일반역,1303,3350,10066,22364,20403,15597,14387,13619,14195,15824,14243,16953,17849,19042,23581,20041,11298,11295,6468,1499,6,0,0,37.586892,127.208835,974293.7275439099,1954206.262128782,POINT (974293.7275439099 1954206.262128782)
2025,1,덕정역,일반역,3,4787,13025,23170,26446,16863,14319,14147,14908,19013,15524,16745,17339,21271,25404,17473,11473,11427,5466,2338,0,0,0,37.843216,127.061511,961419.9255509949,1982695.2930569318,POINT (961419.9255509949 1982695.2930569318)
2025,1,도곡,환승역,131,3888,17721,41043,64513,51552,31717,32762,32800,36017,36000,39230,42904,57829,63943,40473,27714,23761,8665,2077,198,0,0,37.491129,127.055694,960723.0112343251,1943634.840249602,POINT (960723.0112343251 1943634.840249602)
2025,1,도농역,일반역,732,7893,18191,44858,41633,25559,22108,21730,21933,23194,21062,25256,27956,31332,42478,35113,20289,16926,10462,1806,0,0,0,37.608756,127.161105,970088.500189731,1956646.0961673178,POINT (970088.500189731 1956646.0961673178)
2025,1,도림천,일반역,2,697,1743,5324,8093,4084,3961,3053,4096,3547,3971,3530,4528,5286,6294,4136,2485,2346,1030,307,9,0,0,37.5145589,126.882586,945437.0527086192,1946320.5551487806,POINT (945437.0527086192 1946320.5551487806)
2025,1,도봉역,일반역,168,6480,11368,18245,25045,18072,16683,16546,18057,18331,18310,19585,20310,21661,23817,16078,10632,9121,4232,1478,7,0,0,37.679441,127.045521,959924.7876317932,1964531.4367278249,POINT (959924.7876317932 1964531.4367278249)
2025,1,도봉산,환승역,301,12950,28978,68214,64769,48579,45989,44425,48226,49432,48865,51483,52779,51577,59376,49696,32351,26011,13670,5165,194,0,0,37.689131,127.046548,960020.5486710252,1965606.074583105,POINT (960020.5486710252 1965606.074583105)
2025,1,도심역,일반역,1,1804,5830,12892,10330,6572,5661,4806,5686,5262,4764,6247,5858,7214,8974,6921,4077,4117,2034,2,2,0,0,37.579628,127.222798,975524.112410242,1953396.6313356303,POINT (975524.112410242 1953396.6313356303)
2025,1,도원역,일반역,579,2328,4917,9728,15975,7456,8374,8168,8735,9582,9235,10584,10650,10606,12059,7336,5467,4260,2169,1158,14,0,0,37.468604,126.642824,924201.69658456,1941388.1068519992,POINT (924201.69658456 1941388.1068519992)
2025,1,도화역,일반역,279,4423,7466,15859,16099,10591,10404,10775,11829,11773,11413,11968,13653,14176,16041,11817,7792,6416,4166,1637,11,0,0,37.466154,126.66846,926466.2776615762,1941095.9668441599,POINT (926466.2776615762 1941095.9668441599)
2025,1,독립문,일반역,124,4977,10596,22582,34594,28183,25933,23155,25869,26511,26036,27645,28112,29279,29816,19406,13668,11757,5153,1994,455,0,0,37.574534,126.957902,952131.4006222052,1952933.4641144508,POINT (952131.4006222052 1952933.4641144508)
2025,1,독바위,일반역,10,2282,4661,12689,13533,8877,7274,6411,7000,7425,6732,7867,8731,9684,13027,11072,7022,5716,3253,1103,2,0,0,37.618413,126.933035,949964.9556161418,1957814.617417037,POINT (949964.9556161418 1957814.617417037)
2025,1,독산역,일반역,441,8749,27799,78795,116698,56370,30414,28361,30770,31727,29521,34836,46530,74506,96835,56212,33565,28942,11761,855,0,0,0,37.465994,126.889508,946013.836838307,1940928.5737775383,POINT (946013.836838307 1940928.5737775383)
2025,1,돌곶이,일반역,43,7614,18393,38995,53326,29792,22495,21100,24580,24629,23192,27038,29921,35215,45403,34619,21233,18872,10026,2784,14,0,0,37.610522,127.056419,960849.6038759524,1956880.5302515782,POINT (960849.6038759524 1956880.5302515782)
2025,1,동대문,환승역,769,16640,27334,49769,91251,97453,97682,105789,112562,118994,126306,129710,132724,136396,111565,79699,58769,53120,23480,5222,318,0,0,37.571646,127.01069,956791.074442657,1952587.4698972395,POINT (956791.074442657 1952587.4698972395)
2025,1,동대문역사문화공원(DDP),환승역,486,11791,30566,66090,145384,100484,93087,95977,103351,108001,119521,128366,137916,172845,197535,135649,101663,89733,38402,8265,226,1,0,37.565609,127.009083,956645.6670335364,1951918.4351895845,POINT (956645.6670335364 1951918.4351895845)
2025,1,동대입구,일반역,13,2505,10574,18469,52372,35595,29995,29716,28500,36374,30233,30176,35313,47527,53739,25832,22900,18530,5347,1201,63,0,0,37.55906,127.005273,956305.3677911554,1951193.6216274558,POINT (956305.3677911554 1951193.6216274558)
2025,1,동두천역,일반역,25,1375,3366,6837,6319,5242,4964,5149,5645,5778,5717,5708,5700,6238,6137,4303,3151,2753,1581,624,0,0,0,37.927569,127.054825,960876.3162527499,1992057.1042269093,POINT (960876.3162527499 1992057.1042269093)
2025,1,동두천중앙역,일반역,12,2308,5046,9180,13876,8616,9479,9442,9769,9869,10186,9831,9364,10526,11088,7047,5416,4259,2206,969,0,0,0,37.901818,127.056528,961012.3940180554,1989199.284200915,POINT (961012.3940180554 1989199.284200915)
2025,1,동묘앞,환승역,265,8046,15180,28672,55528,51084,55192,71820,84801,97558,101951,100395,91507,79104,67375,42957,30116,27751,15337,4386,280,0,0,37.573265,127.016459,957301.438278906,1952764.4526539417,POINT (957301.438278906 1952764.4526539417)
2025,1,동암역,일반역,344,19762,30120,57726,59455,41063,37927,40131,43488,42034,40860,44866,50701,61021,70273,56659,39580,34857,16455,4393,26,0,0,37.470835,126.703016,929526.5389952271,1941588.8806655817,POINT (929526.5389952271 1941588.8806655817)
2025,1,동인천역,일반역,1542,8239,23479,51231,50048,33937,34494,38382,42023,43709,42197,45998,49229,56423,61192,42989,29453,23139,11099,3024,11,0,0,37.475414,126.632598,923304.3736803391,1942151.9248710466,POINT (923304.3736803391 1942151.9248710466)
2025,1,동작(현충원),환승역,36,2184,7687,9502,13685,9637,10174,9823,10609,11204,11471,11323,14459,14436,13868,7505,6410,4532,2297,1322,224,11,0,37.503567,126.980171,954054.297266833,1945048.9486030915,POINT (954054.297266833 1945048.9486030915)
2025,1,두정역,일반역,789,6026,12500,19813,21572,21761,18739,19504,21030,22582,20902,21422,25481,28851,33664,22709,17824,13970,9357,2114,0,0,0,36.833791,127.148905,968693.0283443759,1870677.0089494218,POINT (968693.0283443759 1870677.0089494218)
2025,1,둔촌동,일반역,7,5164,16093,38838,51360,32166,26286,26707,27909,31330,30297,35251,38016,46505,56899,36620,22330,20269,9056,1994,3,0,0,37.527787,127.136219,967857.2333208589,1947671.250068896,POINT (967857.2333208589 1947671.250068896)
2025,1,둔촌오륜,일반역,1,1508,5513,12870,13807,7757,6137,6039,6406,6270,6258,7694,8658,10263,12676,9414,6622,5403,2814,1002,89,4,0,37.519339,127.138619,968065.6912887411,1946733.1805631795,POINT (968065.6912887411 1946733.1805631795)
2025,1,등촌,일반역,10,6579,18054,49703,70705,35112,27926,29529,31590,31257,31431,35586,37803,47493,62215,44409,26958,23114,10870,3168,37,0,0,37.551111,126.864722,943885.7281241005,1950386.3392370106,POINT (943885.7281241005 1950386.3392370106)
2025,1,디지털미디어시티,환승역,255,13644,44348,123441,211709,105056,57078,53411,56905,59356,57126,65133,81514,134927,195300,105347,64377,57427,27930,8632,99,6,0,37.5760805,126.901343,947138.1489081306,1953135.3605515235,POINT (947138.1489081306 1953135.3605515235)
2025,1,뚝섬,일반역,4,4753,23165,49163,143593,100319,53948,49451,54229,60450,62571,69548,79445,109900,161095,86115,57238,48801,16000,3292,28,0,0,37.54718,127.047413,960020.8771363966,1949856.8444581926,POINT (960020.8771363966 1949856.8444581926)
2025,1,마곡,일반역,3,4727,16049,37626,69542,41242,24732,23791,25198,27678,27429,30927,38073,51006,66708,36903,24429,21559,8183,2427,15,0,0,37.55865,126.837693,941504.1158683002,1951239.2358621731,POINT (941504.1158683002 1951239.2358621731)
2025,1,마곡나루,환승역,52,9397,33593,91752,157092,71410,40798,39359,45568,49993,50107,52229,69625,135640,150477,77160,53518,49842,22162,7518,405,3,0,37.56581914,126.8276358,940621.5297217265,1952040.928694562,POINT (940621.5297217265 1952040.928694562)
2025,1,마들,일반역,18,11030,25182,59695,63710,39638,31828,32524,35867,34508,34033,37451,39416,43543,56157,50832,30091,25174,13240,3755,15,0,0,37.664985,127.057701,960991.2388462069,1962922.4530923043,POINT (960991.2388462069 1962922.4530923043)
2025,1,마석역,일반역,12,1393,8527,14149,14495,12220,10903,10882,11594,12106,11746,12489,12161,14509,15476,11292,8109,6322,2421,670,0,0,0,37.652328,127.311713,983391.1577279215,1961442.881912637,POINT (983391.1577279215 1961442.881912637)
2025,1,마장,일반역,0,2672,9055,18797,29770,18515,16130,16316,17972,17040,16436,16928,18917,21535,27546,17174,12184,11241,4949,1353,29,0,0,37.566066,127.042921,959634.2645910978,1951954.0643004298,POINT (959634.2645910978 1951954.0643004298)
2025,1,마천,일반역,35,6418,14738,37218,36602,21446,16599,14831,17008,17789,15577,18527,20947,22964,31766,23918,13820,13135,6403,2381,1,0,0,37.494972,127.152784,969307.4451711769,1944025.1108372584,POINT (969307.4451711769 1944025.1108372584)
2025,1,마포,일반역,2,3804,17370,41842,96140,50237,32098,33363,33157,34336,32994,36129,44367,64184,93009,43593,33034,31444,12546,2447,14,0,0,37.539718,126.946043,951061.4482701531,1949076.9087930727,POINT (951061.4482701531 1949076.9087930727)
2025,1,마포구청,일반역,39,7124,18726,45768,78229,47697,33031,32107,34647,36279,34546,38166,41132,49742,72239,45753,31386,28785,14686,3353,20,0,0,37.563529,126.903356,947307.0579643623,1951741.6972092704,POINT (947307.0579643623 1951741.6972092704)
2025,1,망우역,환승역,183,7503,11919,29035,31847,21471,18943,19938,23101,21869,23016,25083,25557,28396,35668,26053,16033,13193,6671,483,0,0,0,37.599288,127.092318,964012.6472415393,1955619.8053461404,POINT (964012.6472415393 1955619.8053461404)
2025,1,망원,일반역,4,5728,13491,29635,61654,49949,39339,46591,55130,61746,60817,65819,69611,75268,87730,61414,43325,38212,17387,3279,22,0,0,37.556031,126.910129,947900.003835035,1950906.05339673,POINT (947900.003835035 1950906.05339673)
2025,1,망월사역,일반역,437,7275,13778,25861,30601,22822,20021,20455,23189,22453,21308,22626,25461,26881,29936,23959,15522,13287,6574,3068,9,0,0,37.710499,127.047361,960103.6820897688,1967976.4497377141,POINT (960103.6820897688 1967976.4497377141)
2025,1,망포역,일반역,69,8242,27420,68468,76551,38032,25792,25988,28669,29248,27741,34267,40525,60749,83563,59711,40679,32290,15591,927,7,0,0,37.245793,127.057367,960743.2838350924,1916416.3106295734,POINT (960743.2838350924 1916416.3106295734)
2025,1,매교역,일반역,352,5068,12139,20762,23505,14064,10484,10739,11766,11482,11463,11890,15334,19558,25075,16311,12007,9973,4411,507,0,3,0,37.265502,127.015657,957055.2288425666,1918620.9215200997,POINT (957055.2288425666 1918620.9215200997)
2025,1,매봉,일반역,14,2332,14563,36065,84186,43441,28706,27386,27051,28179,29336,32084,35216,53093,75878,32914,23170,22080,6655,1568,72,0,0,37.487114,127.046907,959944.085665741,1943193.105262789,POINT (959944.085665741 1943193.105262789)
2025,1,매탄권선역,일반역,67,4324,11833,22740,24944,15193,11471,10482,11590,11542,10583,12943,15784,20285,27824,18470,12996,10996,5680,524,3,0,0,37.252458,127.040824,959279.6787594595,1917162.7067784318,POINT (959279.6787594595 1917162.7067784318)
2025,1,먹골,일반역,5,7209,13861,32876,50148,32230,25177,24605,26628,28210,27290,29764,34107,38255,51037,38237,25386,21779,10959,2950,155,0,0,37.610638,127.077719,962729.6057365555,1956884.7305901984,POINT (962729.6057365555 1956884.7305901984)
2025,1,면목,일반역,61,12363,24224,51846,77692,48322,34872,32914,35844,36766,35251,40275,46593,49796,63992,52677,32280,27660,13704,4154,16,1,0,37.588671,127.087503,963582.4368311838,1954443.7568009677,POINT (963582.4368311838 1954443.7568009677)
2025,1,명동,일반역,29,2359,25867,50461,121305,102779,86890,98398,104351,115298,119471,131891,147211,161836,195082,132676,107091,93069,31081,3365,105,0,0,37.560955,126.986271,954628.2356576204,1951412.865745951,POINT (954628.2356576204 1951412.865745951)
2025,1,명일,일반역,2,6413,13741,30326,36188,23155,22393,21360,22078,23989,22586,24724,28655,28152,41595,30607,19050,16720,8233,2522,36,0,0,37.551317,127.144002,968554.80490567,1950279.1297971369,POINT (968554.80490567 1950279.1297971369)
2025,1,명학역,일반역,99,7167,15574,42267,59283,21180,14732,12867,15193,16572,14743,16292,19843,32438,47586,24250,16571,12214,6524,1100,0,0,0,37.384435,126.935579,950033.7865233222,1931854.7912196524,POINT (950033.7865233222 1931854.7912196524)
2025,1,모란,환승역,471,18552,34976,73945,105239,78388,68092,75390,82971,87347,85619,94401,96359,98505,113108,76344,54615,50097,24721,3696,375,0,0,37.433988,127.129921,967259.855024894,1937267.0889192403,POINT (967259.855024894 1937267.0889192403)
2025,1,목동,일반역,19,8475,22818,61252,84163,50238,36617,36361,39813,43346,41366,44991,52092,68470,97002,62729,40901,38386,17400,4699,31,0,0,37.526088,126.864296,943829.3306810637,1947610.4132428924,POINT (943829.3306810637 1947610.4132428924)
2025,1,몽촌토성(평화의문),일반역,5,3616,11885,21210,43554,25439,17275,16846,17948,18887,18879,19721,26037,32763,40224,23351,17157,15692,7371,1857,19,0,0,37.517692,127.11274,965778.0697321417,1946559.555641593,POINT (965778.0697321417 1946559.555641593)
2025,1,무악재,일반역,4,1809,6038,15527,21504,13589,10950,10715,10675,11402,11173,12210,13758,16468,21640,15391,10092,8633,4752,996,4,0,0,37.582658,126.950131,951450.4719679067,1953838.772453035,POINT (951450.4719679067 1953838.772453035)
2025,1,문래,일반역,15,6233,22009,71221,164897,82014,43972,41793,49239,52502,52593,56506,67124,101649,159040,77274,49621,49217,21959,5006,96,0,0,37.517993,126.894766,946515.901742083,1946694.5558159684,POINT (946515.901742083 1946694.5558159684)
2025,1,문산역,일반역,1021,2721,8833,19653,25463,15160,14445,15638,17080,17423,15813,19237,18803,22661,22601,19181,12594,9773,4943,2676,12,11,0,37.854565,126.787531,937323.3899918305,1984103.0281194095,POINT (937323.3899918305 1984103.0281194095)
2025,1,문정,일반역,6,5255,16669,70815,184886,90285,43300,36658,39763,43691,45091,47695,55598,103438,149255,66054,44365,36325,13169,2932,13,0,0,37.485931,127.122473,966624.037425488,1943032.3893512674,POINT (966624.037425488 1943032.3893512674)
2025,1,미금,환승역,590,3912,21194,39729,64433,51281,42585,45386,46900,49780,49887,54610,55562,61780,70880,45959,34773,32143,12289,2136,20,0,0,37.35058332,127.1088028,965353.1970588978,1928021.6098250141,POINT (965353.1970588978 1928021.6098250141)
2025,1,미사,일반역,15,8278,25564,69230,78063,51730,40987,41182,46346,46731,48573,51753,58099,70795,91932,78769,50119,43386,23330,6667,103,0,0,37.56309,127.192954,972882.9984501988,1951570.0265913473,POINT (972882.9984501988 1951570.0265913473)
2025,1,미아(서울사이버대학),일반역,58,11316,22587,49043,75060,48572,39169,39649,42201,44183,43758,46911,51455,56825,68343,49600,33358,29568,14643,3332,28,0,0,37.626435,127.026151,958187.0519153128,1958659.0647389938,POINT (958187.0519153128 1958659.0647389938)
2025,1,미아사거리,일반역,91,15571,37613,85296,112277,82381,65831,66585,70908,75243,77386,85800,94383,102459,130034,95524,70388,55420,25996,5167,45,0,0,37.613276,127.030083,958526.7086386887,1957197.3835389363,POINT (958526.7086386887 1957197.3835389363)
2025,1,반포,일반역,13,1912,15961,15672,26070,22561,15864,16396,17325,17281,18301,19955,26572,26557,26667,17177,13342,12277,3909,801,1,0,0,37.508171,127.011717,956845.1964534312,1945544.7997024255,POINT (956845.1964534312 1945544.7997024255)
2025,1,발산,일반역,3,5612,23118,60699,134115,75304,51736,54131,57113,61985,64814,69944,79206,110017,137688,75213,55142,49702,19414,4042,23,0,0,37.562182,126.82693,940556.3076308784,1951637.8493787388,POINT (940556.3076308784 1951637.8493787388)
2025,1,방배,일반역,0,5120,18834,39848,84302,60901,37671,35745,39671,43214,42225,44534,50415,64570,82817,46204,34479,30856,13159,3275,19,0,0,37.481469,126.997627,955584.0929586632,1942588.9372027542,POINT (955584.0929586632 1942588.9372027542)
2025,1,방이,일반역,1,3236,9579,21911,36753,23300,18130,17318,22217,21505,21173,22810,23870,32534,38810,25238,17804,18205,6406,1318,3,0,0,37.508752,127.126054,966950.6823003027,1945562.960869755,POINT (966950.6823003027 1945562.960869755)
2025,1,방학역,일반역,368,11827,18865,34186,42419,27915,26627,25468,29414,28198,29643,31330,33916,36273,42916,31187,19651,17110,7908,2373,11,0,0,37.667471,127.044295,959810.2248127738,1963203.9283168528,POINT (959810.2248127738 1963203.9283168528)
2025,1,방화,일반역,19,4785,13627,27726,33433,20362,17060,17616,18439,19422,19435,20850,22099,24069,30142,22936,14841,12953,6838,2226,217,0,0,37.577669,126.812822,939322.8781257921,1953365.0875090924,POINT (939322.8781257921 1953365.0875090924)
2025,1,백마역,환승역,187,5235,18593,33430,29870,17645,14831,14865,15569,17050,16028,17807,21398,25770,34816,26099,16419,15005,8140,1463,23,0,0,37.658346,126.794401,937763.5887814843,1962328.0181109498,POINT (937763.5887814843 1962328.0181109498)
