year_month,년,월,분기,역사명,환승역구분,승차총승객수,하차총승객수,총승하차승객수,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025-04,2025,4,Q2,영등포역,일반역,1264447,1255984,2520431,37.515756,126.907411,947631.7786425631,1946439.2590963165,POINT (947631.7786425631 1946439.2590963165)
2025-04,2025,4,Q2,영종,일반역,134618,137449,272067,37.51209814,126.5242471,913765.957745857,1946315.676168914,POINT (913765.957745857 1946315.676168914)
2025-04,2025,4,Q2,영통역,일반역,281106,284341,565447,37.251521,127.071341,961985.5091102953,1917046.0643678473,POINT (961985.5091102953 1917046.0643678473)
2025-04,2025,4,Q2,오금,환승역,313714,292220,605934,37.502288,127.128344,967150.2408287843,1944845.0211835566,POINT (967150.2408287843 1944845.0211835566)
2025-04,2025,4,Q2,오류동역,일반역,352211,329468,681679,37.4944,126.844551,942060.1573795525,1944106.7713354824,POINT (942060.1573795525 1944106.7713354824)
2025-04,2025,4,Q2,오리역,일반역,332677,286938,619615,37.339832,127.108985,965364.3959583857,1926828.7870531124,POINT (965364.3959583857 1926828.7870531124)
2025-04,2025,4,Q2,오목교(목동운동장앞),일반역,641770,675650,1317420,37.524557,126.875049,944778.3448133146,1947434.1894020373,POINT (944778.3448133146 1947434.1894020373)
2025-04,2025,4,Q2,오빈역,일반역,9870,10009,19879,37.506061,127.474053,997706.7281195753,1945199.0616876208,POINT (997706.7281195753 1945199.0616876208)
2025-04,2025,4,Q2,오산대역,일반역,130990,121241,252231,37.169401,127.063081,961210.9755958166,1907939.1791582836,POINT (961210.9755958166 1907939.1791582836)
2025-04,2025,4,Q2,오산역,일반역,345044,343946,688990,37.145472,127.066708,961520.851204988,1905283.088623136,POINT (961520.851204988 1905283.088623136)
2025-04,2025,4,Q2,옥수,환승역,280426,287023,567449,37.541653,127.017303,957357.9563476443,1949256.884137731,POINT (957357.9563476443 1949256.884137731)
2025-04,2025,4,Q2,온수(성공회대입구),환승역,521759,486233,1007992,37.492059,126.823294,940179.2088660647,1943860.3473393628,POINT (940179.2088660647 1943860.3473393628)
2025-04,2025,4,Q2,올림픽공원(한국체대),일반역,443452,432629,876081,37.516217,127.130957,967387.2589722864,1946389.4431814542,POINT (967387.2589722864 1946389.4431814542)
2025-04,2025,4,Q2,왕십리(성동구청),환승역,1141372,1102378,2243750,37.561289,127.0370615,959114.1846415541,1951426.6140921265,POINT (959114.1846415541 1951426.6140921265)
2025-04,2025,4,Q2,외대앞역,일반역,329107,323026,652133,37.596157,127.063572,961473.5221802697,1955283.8403881271,POINT (961473.5221802697 1955283.8403881271)
2025-04,2025,4,Q2,용답,일반역,97549,97252,194801,37.562066,127.05087863,960334.9048367763,1951506.8970279524,POINT (960334.9048367763 1951506.8970279524)
2025-04,2025,4,Q2,용두(동대문구청),일반역,77578,78411,155989,37.574012,127.03811,959213.7246526511,1952837.7098172656,POINT (959213.7246526511 1952837.7098172656)
2025-04,2025,4,Q2,용마산(용마폭포공원),일반역,175430,172766,348196,37.573752,127.086802,963513.2681989158,1952788.8415927775,POINT (963513.2681989158 1952788.8415927775)
2025-04,2025,4,Q2,용문역,일반역,84371,83544,167915,37.482085,127.594251,1008332.8437709955,1942542.95801147,POINT (1008332.8437709955 1942542.95801147)
2025-04,2025,4,Q2,용산역,환승역,1245315,1258362,2503677,37.52989,126.964775,952710.1075285057,1947976.9613317857,POINT (952710.1075285057 1947976.9613317857)
2025-04,2025,4,Q2,우장산,일반역,455701,453294,908995,37.548864,126.83633,941376.0668721219,1950154.371521856,POINT (941376.0668721219 1950154.371521856)
2025-04,2025,4,Q2,운길산역,일반역,29860,29239,59099,37.554659,127.310089,983225.9882179615,1950607.3080629145,POINT (983225.9882179615 1950607.3080629145)
2025-04,2025,4,Q2,운서,일반역,300631,316184,616815,37.49284463,126.4936619,911040.0167603585,1944208.0275358416,POINT (911040.0167603585 1944208.0275358416)
2025-04,2025,4,Q2,운정역,일반역,210885,196785,407670,37.725441,126.767076,935411.6156778949,1969790.598745991,POINT (935411.6156778949 1969790.598745991)
2025-04,2025,4,Q2,운천역,일반역,162,135,297,37.880008,126.769713,935777.9894185398,1986938.0865221112,POINT (935777.9894185398 1986938.0865221112)
2025-04,2025,4,Q2,원덕역,일반역,12984,12589,25573,37.468585,127.547468,1004197.4572900839,1941042.1257509356,POINT (1004197.4572900839 1941042.1257509356)
2025-04,2025,4,Q2,원종역,일반역,155156,154291,309447,37.5240628,126.8048386,938573.9626827665,1947422.8951644993,POINT (938573.9626827665 1947422.8951644993)
2025-04,2025,4,Q2,월계역,일반역,234600,215749,450349,37.633114,127.058835,961074.6222766468,1959386.0125994827,POINT (961074.6222766468 1959386.0125994827)
2025-04,2025,4,Q2,월곡(동덕여대),일반역,383770,369641,753411,37.60192,127.041492,959527.4812912921,1955932.5062170576,POINT (959527.4812912921 1955932.5062170576)
2025-04,2025,4,Q2,월드컵경기장(성산),일반역,178087,181140,359227,37.569439,126.899077,946933.3450323676,1952399.7927726908,POINT (946933.3450323676 1952399.7927726908)
2025-04,2025,4,Q2,월롱역,일반역,66292,58623,124915,37.796201,126.792574,937717.9991937858,1977624.116502345,POINT (937717.9991937858 1977624.116502345)
2025-04,2025,4,Q2,을지로3가,환승역,1137770,1131028,2268798,37.566292,126.990873,955037.8877970071,1952002.7673980233,POINT (955037.8877970071 1952002.7673980233)
2025-04,2025,4,Q2,을지로4가,환승역,651516,649286,1300802,37.566611,126.997622,955634.0998449174,1952034.9511738536,POINT (955634.0998449174 1952034.9511738536)
2025-04,2025,4,Q2,을지로입구,일반역,1485460,1537840,3023300,37.565998,126.982569,954304.3587816654,1951974.1550316717,POINT (954304.3587816654 1951974.1550316717)
2025-04,2025,4,Q2,응봉역,일반역,64556,60328,124884,37.550433,127.034824,958910.611483431,1950223.1747665277,POINT (958910.611483431 1950223.1747665277)
2025-04,2025,4,Q2,응암,일반역,558605,555138,1113743,37.59859,126.915583,948411.1009461762,1955624.7777429686,POINT (948411.1009461762 1955624.7777429686)
2025-04,2025,4,Q2,의왕역,일반역,282439,279002,561441,37.320648,126.948099,951100.7890428341,1924771.6264630733,POINT (951100.7890428341 1924771.6264630733)
2025-04,2025,4,Q2,의정부역,일반역,588859,598512,1187371,37.73873,127.045891,959989.3029461276,1971109.2430898792,POINT (959989.3029461276 1971109.2430898792)
2025-04,2025,4,Q2,이대,일반역,565107,609846,1174953,37.556734,126.945897,951059.6767792084,1950964.8231776564,POINT (951059.6767792084 1950964.8231776564)
2025-04,2025,4,Q2,이매역,환승역,208138,195826,403964,37.395846,127.128272,967097.2901496936,1933036.1262489664,POINT (967097.2901496936 1933036.1262489664)
2025-04,2025,4,Q2,이촌(국립중앙박물관),환승역,407120,406544,813664,37.52919,126.9679818,952993.0076970811,1947897.6926405164,POINT (952993.0076970811 1947897.6926405164)
2025-04,2025,4,Q2,이태원,일반역,368564,413364,781928,37.534485,126.994369,955327.6492439077,1948472.2819781203,POINT (955327.6492439077 1948472.2819781203)
2025-04,2025,4,Q2,인천공항1터미널,환승역,439679,418721,858400,37.44760672,126.4523433,907331.5244170823,1939228.8740911544,POINT (907331.5244170823 1939228.8740911544)
2025-04,2025,4,Q2,인천공항2터미널,일반역,237493,197459,434952,37.46866,126.433415,905683.655213666,1941583.4556922044,POINT (905683.655213666 1941583.4556922044)
2025-04,2025,4,Q2,인천역,환승역,164528,160489,325017,37.476364,126.616936,921920.5006260269,1942270.1952198448,POINT (921920.5006260269 1942270.1952198448)
2025-04,2025,4,Q2,일산역,환승역,337764,331624,669388,37.682231,126.769521,935589.6999119665,1964994.8182564867,POINT (935589.6999119665 1964994.8182564867)
2025-04,2025,4,Q2,일원,일반역,333764,323581,657345,37.48389,127.08416,963235.8918423272,1942820.2259647362,POINT (963235.8918423272 1942820.2259647362)
2025-04,2025,4,Q2,임진강역,일반역,747,787,1534,37.888364,126.746777,933768.4359197385,1987881.23805735,POINT (933768.4359197385 1987881.23805735)
2025-04,2025,4,Q2,자양(뚝섬한강공원),일반역,351126,347356,698482,37.531558,127.066714,961717.8470695692,1948115.641479893,POINT (961717.8470695692 1948115.641479893)
2025-04,2025,4,Q2,잠실(송파구청),환승역,3229682,3280855,6510537,37.513305,127.100129,964661.5701084967,1946077.5079414682,POINT (964661.5701084967 1946077.5079414682)
2025-04,2025,4,Q2,잠실나루,일반역,453671,443905,897576,37.520688,127.103836,964992.6251598711,1946895.2190861388,POINT (964992.6251598711 1946895.2190861388)
2025-04,2025,4,Q2,잠실새내,일반역,744519,732109,1476628,37.511653,127.086224,963431.9101567931,1945899.5424250222,POINT (963431.9101567931 1945899.5424250222)
2025-04,2025,4,Q2,잠원,일반역,163887,155390,319277,37.512989,127.011613,956838.7792310375,1946079.3750825748,POINT (956838.7792310375 1946079.3750825748)
2025-04,2025,4,Q2,장승배기,일반역,281898,273854,555752,37.504845,126.939025,950418.3751952706,1945211.6187682552,POINT (950418.3751952706 1945211.6187682552)
2025-04,2025,4,Q2,장암,일반역,88201,42134,130335,37.70015,127.053126,960606.343802595,1966825.8155417703,POINT (960606.343802595 1966825.8155417703)
2025-04,2025,4,Q2,장지,일반역,527390,484027,1011417,37.478609,127.126229,966952.8699834351,1942218.7403291839,POINT (966952.8699834351 1942218.7403291839)
2025-04,2025,4,Q2,장한평,일반역,592418,585405,1177823,37.561438,127.064601,961546.5080800691,1951431.5208466717,POINT (961546.5080800691 1951431.5208466717)
2025-04,2025,4,Q2,전곡역,일반역,38672,34913,73585,38.024041,127.071913,962427.2932092018,2002753.8676294265,POINT (962427.2932092018 2002753.8676294265)
2025-04,2025,4,Q2,정릉,일반역,151455,136450,287905,37.60278,127.01345,957052.6923703889,1956040.3758408437,POINT (957052.6923703889 1956040.3758408437)
2025-04,2025,4,Q2,정자역,환승역,542634,564176,1106810,37.366037,127.108091,965297.2714616288,1929736.312771669,POINT (965297.2714616288 1929736.312771669)
2025-04,2025,4,Q2,제기동,일반역,523350,534095,1057445,37.578116,127.034902,958932.7009533939,1953294.4255827006,POINT (958932.7009533939 1953294.4255827006)
2025-04,2025,4,Q2,제물포역,일반역,337254,323797,661051,37.466809,126.657165,925468.0836297624,1941177.5144679227,POINT (925468.0836297624 1941177.5144679227)
2025-04,2025,4,Q2,종각,일반역,1174823,1136590,2311413,37.570203,126.983116,954355.2321871055,1952440.413312612,POINT (954355.2321871055 1952440.413312612)
2025-04,2025,4,Q2,종로3가,환승역,1720094,1687171,3407265,37.570429,126.992095,955148.2867766198,1952461.1631391437,POINT (955148.2867766198 1952461.1631391437)
2025-04,2025,4,Q2,종로5가,일반역,728085,709346,1437431,37.570971,127.0019,956014.4641994929,1952516.6603829376,POINT (956014.4641994929 1952516.6603829376)
2025-04,2025,4,Q2,종합운동장,환승역,706188,772853,1479041,37.511128,127.073841,962337.2745084495,1945846.1815936787,POINT (962337.2745084495 1945846.1815936787)
2025-04,2025,4,Q2,주안역,환승역,571696,511009,1082705,37.465041,126.680702,927547.7925305583,1940962.9974466364,POINT (927547.7925305583 1940962.9974466364)
2025-04,2025,4,Q2,죽전역,일반역,435350,477686,913036,37.324575,127.107385,965215.6355733174,1925136.760573772,POINT (965215.6355733174 1925136.760573772)
2025-04,2025,4,Q2,중계,일반역,454521,421098,875619,37.645052,127.064084,961543.9142828911,1960708.3224462662,POINT (961543.9142828911 1960708.3224462662)
2025-04,2025,4,Q2,중곡,일반역,333284,312277,645561,37.565877,127.084291,963287.6725393913,1951916.1300238294,POINT (963287.6725393913 1951916.1300238294)
2025-04,2025,4,Q2,중동역,일반역,280164,261458,541622,37.486664,126.764474,934974.7740678265,1943300.8055975002,POINT (934974.7740678265 1943300.8055975002)
2025-04,2025,4,Q2,중랑역,환승역,170274,162802,333076,37.594948,127.076152,962583.4445683121,1955144.6211205237,POINT (962583.4445683121 1955144.6211205237)
2025-04,2025,4,Q2,중앙보훈병원,일반역,372263,329171,701434,37.528807,127.148488,968941.7175687044,1947780.2906204236,POINT (968941.7175687044 1947780.2906204236)
2025-04,2025,4,Q2,중화,일반역,326219,322418,648637,37.602604,127.079254,962861.0906667334,1955992.7867861427,POINT (962861.0906667334 1955992.7867861427)
2025-04,2025,4,Q2,증미,일반역,236253,228449,464702,37.55785,126.861067,943567.9596217476,1951136.1887476817,POINT (943567.9596217476 1951136.1887476817)
2025-04,2025,4,Q2,증산(명지대앞),일반역,295077,297126,592203,37.583989,126.909785,947889.1030032296,1954008.058015451,POINT (947889.1030032296 1954008.058015451)
2025-04,2025,4,Q2,지축,일반역,233108,234619,467727,37.648151,126.913751,948283.7284973525,1961124.4033047874,POINT (948283.7284973525 1961124.4033047874)
2025-04,2025,4,Q2,지평역,일반역,1976,2369,4345,37.476496,127.629681,1011466.1076490089,1941926.6262327197,POINT (1011466.1076490089 1941926.6262327197)
2025-04,2025,4,Q2,지행역,일반역,203595,206150,409745,37.892361,127.055734,960937.5920525531,1988150.3531860071,POINT (960937.5920525531 1988150.3531860071)
2025-04,2025,4,Q2,직산역,일반역,34195,33510,67705,36.870921,127.143774,968250.8568128139,1874797.5735716443,POINT (968250.8568128139 1874797.5735716443)
2025-04,2025,4,Q2,진위역,일반역,52722,48512,101234,37.109771,127.062342,961114.859159041,1901324.3230605521,POINT (961114.859159041 1901324.3230605521)
2025-04,2025,4,Q2,창동,환승역,824267,866747,1691014,37.653315,127.048304,960156.2254447273,1961631.6581083678,POINT (960156.2254447273 1961631.6581083678)
2025-04,2025,4,Q2,창신,일반역,116381,99975,216356,37.579772,127.015246,957198.049748915,1953486.924415278,POINT (957198.049748915 1953486.924415278)
2025-04,2025,4,Q2,천마산역,일반역,49377,46587,95964,37.658995,127.285731,981100.966485269,1962187.4756889294,POINT (981100.966485269 1962187.4756889294)
2025-04,2025,4,Q2,천안역,일반역,250413,228172,478585,36.810238,127.146417,968461.5101988781,1868065.080296216,POINT (968461.5101988781 1868065.080296216)
2025-04,2025,4,Q2,천왕,일반역,352577,339502,692079,37.486699,126.838684,941535.5229081392,1943256.0161791462,POINT (941535.5229081392 1943256.0161791462)
2025-04,2025,4,Q2,천호(풍납토성),환승역,1138269,1194534,2332803,37.538566,127.123539,966741.6435093395,1948871.522983556,POINT (966741.6435093395 1948871.522983556)
2025-04,2025,4,Q2,철산,일반역,642975,652512,1295487,37.47616,126.868217,944138.6078032029,1942068.8455542482,POINT (944138.6078032029 1942068.8455542482)
2025-04,2025,4,Q2,청구,환승역,231067,224634,455701,37.560237,127.01379,957058.2753806753,1951320.2782859206,POINT (957058.2753806753 1951320.2782859206)
2025-04,2025,4,Q2,청담,일반역,552601,596784,1149385,37.519097,127.051851,960398.0617521269,1946739.3219420258,POINT (960398.0617521269 1946739.3219420258)
2025-04,2025,4,Q2,청라국제도시,일반역,221529,209827,431356,37.556509,126.624725,922691.9375444081,1951155.5584099,POINT (922691.9375444081 1951155.5584099)
2025-04,2025,4,Q2,청량리(서울시립대입구),환승역,1246588,1256503,2503091,37.580148,127.045063,959830.9952074286,1953515.4728166435,POINT (959830.9952074286 1953515.4728166435)
2025-04,2025,4,Q2,청명역,일반역,143651,139103,282754,37.259485,127.078945,962663.7836783802,1917926.5545343268,POINT (962663.7836783802 1917926.5545343268)
2025-04,2025,4,Q2,청산역,일반역,5177,4345,9522,37.995138,127.074097,962604.3016930586,1999546.1128488588,POINT (962604.3016930586 1999546.1128488588)
2025-04,2025,4,Q2,청평역,일반역,60508,59691,120199,37.735484,127.426541,993527.3986391546,1970654.6007693727,POINT (993527.3986391546 1970654.6007693727)
2025-04,2025,4,Q2,초지역,환승역,165776,169896,335672,37.320083,126.808051,938691.7336914932,1924790.6075310856,POINT (938691.7336914932 1924790.6075310856)
2025-04,2025,4,Q2,총신대입구(이수),환승역,1119265,1151075,2270340,37.487521,126.982309,954233.4771542874,1943267.7036278495,POINT (954233.4771542874 1943267.7036278495)
2025-04,2025,4,Q2,춘천역,일반역,61878,52605,114483,37.884391,127.716603,1019046.9916298018,1987195.1759794638,POINT (1019046.9916298018 1987195.1759794638)
2025-04,2025,4,Q2,충무로,환승역,989159,1009793,1998952,37.561382,126.994173,955326.3879883435,1951456.4538389058,POINT (955326.3879883435 1951456.4538389058)
2025-04,2025,4,Q2,충정로(경기대입구),환승역,456043,476684,932727,37.559742,126.964455,952700.6986147431,1951289.0448293868,POINT (952700.6986147431 1951289.0448293868)
2025-04,2025,4,Q2,탄현역,일반역,237535,226335,463870,37.694114,126.761075,934855.3553432107,1966319.0577029479,POINT (934855.3553432107 1966319.0577029479)
2025-04,2025,4,Q2,태릉입구,환승역,457028,462286,919314,37.617319,127.074741,962470.1249597552,1957627.1444169532,POINT (962470.1249597552 1957627.1444169532)
2025-04,2025,4,Q2,태평역,일반역,397657,383606,781263,37.439842,127.127746,967070.0014823544,1937917.301501069,POINT (967070.0014823544 1937917.301501069)
