기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권배후지_코드,상권배후지_코드_명,총_직장_인구_수,총_상주인구_수,총_유동인구_수,순수_유동인구_수,상권배후지_유형
20253,A,골목상권,3110810,영신초등학교,1791,22128,6499662,6475743,주거지/동네형
20253,A,골목상권,3110809,장훈고등학교,1339,9855,3523913,3512719,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110808,신길역 1번,528,8791,2832083,2822764,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110807,신길역 3번,487,6210,2000862,1994165,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110806,서울시립영등포장애인복지관,3527,2381,489648,483740,오피스/직장형
20253,A,골목상권,3110805,신길새마을금고신길4동지점,239,9867,2167611,2157505,주거지/동네형
20253,A,골목상권,3110804,신풍역 1번,1347,15503,4074341,4057491,주거지/동네형
20253,A,골목상권,3110803,신길2동우편취급국,1669,13211,5619288,5604408,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110802,신길동홍어거리,1124,10451,4923589,4912014,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),77,9330,1307965,1298558,주거지/동네형
20253,A,골목상권,3110800,영등포동성당,5113,6789,1812264,1800362,오피스/직장형
20253,A,골목상권,3110799,영등포본동주민센터,816,6689,2954499,2946994,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110798,신풍역 2번,763,6627,1770279,1762889,오피스/직장형
20253,A,골목상권,3110797,KT대방빌딩,307,9289,1912454,1902858,주거지/동네형
20253,A,골목상권,3110796,한림대학교한강성심병원,3261,8725,1417989,1406003,오피스/직장형
20253,A,골목상권,3110795,도림초등학교,1104,11238,6420040,6407698,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110794,영동초등학교,4841,15335,4474451,4454275,오피스/직장형
20253,A,골목상권,3110793,대림썬프라자,510,7082,1735608,1728016,주거지/동네형
20253,A,골목상권,3110792,영등포역 2번,3640,16207,5840466,5820619,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110791,신풍역 3번,653,4844,1455890,1450393,오피스/직장형
20253,A,골목상권,3110790,대림1동주민센터,1249,12535,3861568,3847784,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110789,대림성모병원,2287,12704,3062603,3047612,오피스/직장형
20253,A,골목상권,3110788,영등포시장역 3번,1526,6582,1681307,1673199,오피스/직장형
20253,A,골목상권,3110787,신길3동주민센터,593,15656,6599958,6583709,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110786,당산역 8번,2363,7986,1876812,1866463,오피스/직장형
20253,A,골목상권,3110785,영등포푸르지오아파트,591,19089,5917701,5898021,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110784,신대림초등학교,1260,8121,2544377,2534996,오피스/직장형
20253,A,골목상권,3110783,영등포시장역 1번,2941,11934,3831853,3816978,오피스/직장형
20253,A,골목상권,3110782,영등포시장역 4번,2250,7590,2794451,2784611,오피스/직장형
20253,A,골목상권,3110781,대림한신아파트,2237,14367,3914320,3897716,주거지/동네형
20253,A,골목상권,3110780,신길대성유니드아파트,869,10088,3157436,3146479,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110779,대림갑을명가아파트,333,7343,2293403,2285727,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110778,구로디지털단지역 4번,8567,18915,5809378,5781896,오피스/직장형
20253,A,골목상권,3110777,구로세무서,28563,3822,1617035,1584650,오피스/직장형
20253,A,골목상권,3110776,도신초등학교,2695,14006,4052460,4035759,오피스/직장형
20253,A,골목상권,3110775,대동초등학교,2561,7323,2775798,2765914,오피스/직장형
20253,A,골목상권,3110774,당산반도유보라팰리스아파트,10113,12994,3561056,3537949,오피스/직장형
20253,A,골목상권,3110773,당산역 13번,3719,4331,1141780,1133730,오피스/직장형
20253,A,골목상권,3110772,신우어린이공원,1248,9286,1693282,1682748,오피스/직장형
20253,A,골목상권,3110771,대림역 11번,2916,4073,2560310,2553321,오피스/직장형
20253,A,골목상권,3110770,영등포구청역 6번,5027,14024,4025683,4006632,오피스/직장형
20253,A,골목상권,3110769,대림차이나타운(대림역 12번),1696,6953,4298591,4289942,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110768,도림2동유수지내체육시설,279,15586,2981012,2965147,주거지/동네형
20253,A,골목상권,3110767,도림동주민센터,3241,9709,2265566,2252616,오피스/직장형
20253,A,골목상권,3110766,대림역 5번,3589,9911,4805713,4792213,오피스/직장형
20253,A,골목상권,3110765,문래동사거리,12732,5069,2285712,2267911,오피스/직장형
20253,A,골목상권,3110764,문래역 3번,1705,6402,1222712,1214605,오피스/직장형
20253,A,골목상권,3110763,영등포구청역 2번,10343,6427,2559432,2542662,오피스/직장형
20253,A,골목상권,3110762,선유도역 1번,12897,15274,3475108,3446937,오피스/직장형
20253,A,골목상권,3110761,문래동남성맨션,5073,2047,2117510,2110390,오피스/직장형
20253,A,골목상권,3110760,선유도역 6번,10919,15763,3253834,3227152,오피스/직장형
20253,A,골목상권,3110759,문래예술촌(문래창작촌),47722,18265,6759102,6693115,오피스/직장형
20253,A,골목상권,3110758,문래소공원,1475,12460,2055925,2041990,주거지/동네형
20253,A,골목상권,3110757,양평역 2번,2914,11459,2464806,2450433,오피스/직장형
20253,A,골목상권,3110756,문래중학교,2509,13293,2015126,1999324,오피스/직장형
20253,A,골목상권,3110755,동일여자고등학교,1564,13114,1988278,1973600,주거지/동네형
20253,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1234,17405,3404458,3385819,주거지/동네형
20253,A,골목상권,3110753,시흥동 은행나무사거리,1635,18112,3025473,3005726,주거지/동네형
20253,A,골목상권,3110752,한울중학교,1341,23284,3026077,3001452,주거지/동네형
20253,A,골목상권,3110751,난곡중학교,2055,18651,2953330,2932624,주거지/동네형
20253,A,골목상권,3110750,시흥4동주민센터(서울신흥초등학교),1434,18487,2664706,2644785,주거지/동네형
20253,A,골목상권,3110749,금산초등학교(금천고등학교),1457,8400,871938,862081,오피스/직장형
20253,A,골목상권,3110748,백산초등학교,861,12325,1823372,1810186,주거지/동네형
20253,A,골목상권,3110747,석수역 1번 출입구,664,2842,416630,413124,오피스/직장형
20253,A,골목상권,3110746,금천금빛공원(은행나무사거리서측),1460,9872,2528787,2517455,오피스/직장형
20253,A,골목상권,3110745,독산동정훈단지,844,15420,3007188,2990924,주거지/동네형
20253,A,골목상권,3110744,독산동성당,1522,25193,4956763,4930048,주거지/동네형
20253,A,골목상권,3110743,시흥초등학교(시흥1동우체국),2561,19218,4168331,4146552,주거지/동네형
20253,A,골목상권,3110742,KT금천빌딩(금천구시설관리공단),748,7941,1170212,1161523,주거지/동네형
20253,A,골목상권,3110741,독산2동주민센터,1398,17440,2604359,2585521,주거지/동네형
20253,A,골목상권,3110740,금천해태공원,2986,23596,4502182,4475600,주거지/동네형
20253,A,골목상권,3110739,시흥3동 우편취급국,1110,4663,322712,316939,오피스/직장형
20253,A,골목상권,3110738,문성초등학교,2509,19172,3633010,3611329,주거지/동네형
20253,A,골목상권,3110737,금천세무서,2168,12963,4141066,4125935,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110736,독산119안전센터,2909,14795,3720137,3702433,오피스/직장형
20253,A,골목상권,3110735,말미고개,2614,22455,3079042,3053973,주거지/동네형
20253,A,골목상권,3110734,금천파출소,1789,4077,733127,727261,오피스/직장형
20253,A,골목상권,3110733,금천어울림복지센터,1677,10414,1831975,1819884,오피스/직장형
20253,A,골목상권,3110732,가산초등학교(세일중학교),6182,16282,2447390,2424926,오피스/직장형
20253,A,골목상권,3110731,금천구청역 1번 출입구,2945,9867,2421220,2408408,오피스/직장형
20253,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),2797,14479,2405357,2388081,오피스/직장형
20253,A,골목상권,3110729,가산동우체국,6493,18804,3800513,3775216,오피스/직장형
20253,A,골목상권,3110728,두산초등학교,3007,10013,1855831,1842811,오피스/직장형
20253,A,골목상권,3110727,독산역 1번 출입구,1226,13571,1834104,1819307,주거지/동네형
20253,A,골목상권,3110726,금천철쭉어린이공원(금하마을),177,3760,531131,527194,주거지/동네형
20253,A,골목상권,3110725,가산동주민센터,1978,10348,2033733,2021407,오피스/직장형
20253,A,골목상권,3110724,금천구립가산도서관,12498,14899,2452295,2424898,오피스/직장형
20253,A,골목상권,3110723,가산디지털단지역 1번 출입구,8882,3917,1610489,1597690,오피스/직장형
20253,A,골목상권,3110722,G타워,26456,13372,3708848,3669020,오피스/직장형
20253,A,골목상권,3110721,가리봉파출소,17534,12932,3048703,3018237,오피스/직장형
20253,A,골목상권,3110720,대림역 2번,1429,13340,5296221,5281452,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110719,영서중학교,9552,10031,2390692,2371109,오피스/직장형
20253,A,골목상권,3110718,한국SGI본부,5949,17454,3881127,3857724,오피스/직장형
20253,A,골목상권,3110717,남구로역 2번,19886,25098,9149728,9104744,오피스/직장형
20253,A,골목상권,3110716,구로나눔길,1774,9967,2656081,2644340,오피스/직장형
20253,A,골목상권,3110715,구로구민회관,2375,9471,2230441,2218595,오피스/직장형
20253,A,골목상권,3110714,구로4동주민센터,1413,21166,6853210,6830631,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110713,구로보건소,5402,24706,6550011,6519903,주거지/동네형
20253,A,골목상권,3110712,남구로역 5번,1238,18601,10085530,10065691,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110711,구로초등학교,2794,15674,5228879,5210411,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110710,남구로역 3번,14098,16579,9765339,9734662,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110709,구로119안전센터,757,8356,3544805,3535692,발달/번화가형 (순수 유동인구 중심)
20253,A,골목상권,3110708,화원어린이공원,1383,7446,1666079,1657250,오피스/직장형
20253,A,골목상권,3110707,구로창업지원센터,2454,17253,2886945,2867238,주거지/동네형
20253,A,골목상권,3110706,그라운드 고척,1561,9764,2210548,2199223,오피스/직장형
20253,A,골목상권,3110705,고산초등학교,942,5874,1079946,1073130,오피스/직장형
20253,A,골목상권,3110704,고척중학교,406,5852,987745,981487,주거지/동네형
20253,A,골목상권,3110703,개봉역,3358,30250,2660448,2626840,주거지/동네형
20253,A,골목상권,3110702,개봉초등학교,6025,14395,3651528,3631108,오피스/직장형
20253,A,골목상권,3110701,고척동성당,1128,11074,2712583,2700381,주거지/동네형
20253,A,골목상권,3110700,고척초등학교,1780,23843,5013741,4988118,주거지/동네형
20253,A,골목상권,3110699,덕의초등학교,820,13831,3182248,3167597,주거지/동네형
20253,A,골목상권,3110698,개웅초등학교(개웅중학교),5952,21811,4185371,4157608,주거지/동네형
20253,A,골목상권,3110697,개봉3동주민센터,388,11690,1808865,1796787,주거지/동네형
20253,A,골목상권,3110696,오류동역 1번,3336,19043,2400492,2378113,주거지/동네형
20253,A,골목상권,3110695,개봉1동주민센터,2538,20516,5361095,5338041,주거지/동네형
20253,A,골목상권,3110694,세곡초등학교,2866,19231,5030051,5007954,주거지/동네형
20253,A,골목상권,3110693,오류동역 4번,2004,8633,2080542,2069905,오피스/직장형
20253,A,골목상권,3110692,큰굴다리,2211,15565,3953912,3936136,주거지/동네형
20253,A,골목상권,3110691,개봉중학교,1827,12656,3163889,3149406,주거지/동네형
20253,A,골목상권,3110690,오류2동버들시장,3040,24306,4413270,4385924,주거지/동네형
20253,A,골목상권,3110689,오류동역 3번,3691,23820,5108491,5080980,주거지/동네형
20253,A,골목상권,3110688,오류지구대,1513,12903,2134495,2120079,주거지/동네형
20253,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",246,6408,1017978,1011324,주거지/동네형
20253,A,골목상권,3110686,수궁동주민센터,904,16376,1967193,1949913,주거지/동네형
20253,A,골목상권,3110685,금강수목원아파트,87,5700,384200,378413,주거지/동네형
20253,A,골목상권,3110684,서울공연예술고등학교,295,8488,438392,429609,주거지/동네형
20253,A,골목상권,3110683,오류고등학교,285,7108,444081,436688,주거지/동네형
20253,A,골목상권,3110682,온수역 8번,243,4443,260718,256032,주거지/동네형
20253,A,골목상권,3110681,온수역 1번,484,4556,235990,230950,오피스/직장형
20253,A,골목상권,3110680,온수역 5번(온수산업단지),873,6123,252434,245438,오피스/직장형
20253,A,골목상권,3110679,염창역 2번,2547,10809,2528293,2514937,오피스/직장형
20253,A,골목상권,3110678,염창무학아파트,1503,9932,2299539,2288104,오피스/직장형
20253,A,골목상권,3110677,등촌역 1번,1921,16788,3936778,3918069,주거지/동네형
20253,A,골목상권,3110676,등촌역 7번,3288,11567,2401252,2386397,오피스/직장형
20253,A,골목상권,3110675,화곡4동주민센터,2801,23362,5475448,5449285,주거지/동네형
20253,A,골목상권,3110674,강서구청가양동별관,633,8997,732357,722727,주거지/동네형
20253,A,골목상권,3110673,뜸부기어린이공원,3062,17029,3927614,3907523,주거지/동네형
20253,A,골목상권,3110672,백석중학교,640,10398,1478309,1467271,주거지/동네형
20253,A,골목상권,3110671,등촌1동주민센터,5751,28074,4708413,4674588,주거지/동네형
20253,A,골목상권,3110670,신곡초등학교,1175,22356,5066465,5042934,주거지/동네형
20253,A,골목상권,3110669,화곡보람2차아파트,3864,7102,1385678,1374712,오피스/직장형
20253,A,골목상권,3110668,화곡2동주민센터,3027,33812,10253056,10216217,주거지/동네형
20253,A,골목상권,3110667,가양역 10번,580,12553,1716120,1702987,주거지/동네형
20253,A,골목상권,3110666,KC대학교,868,7631,2126499,2118000,발달/번화가형 (순수 유동인구 중심)
