,순번,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
2820,73987,202505,경부선,가산디지털단지,1280,11,6967,2426,8073,12783,16427,58884,18095,150617,12733,72322,12032,23534,13298,17128,15023,17493,16661,17639,16619,17335,20403,17145,30934,20852,78058,25798,105974,29761,43138,21096,26022,15164,21691,13773,14317,13327,6253,7753,238,1350,0,0,0,0,0,0,20250603
2821,73988,202505,경부선,금천구청,567,10,11369,1205,18497,6435,43148,16045,40935,28360,26193,12054,19746,9972,17485,10642,17438,13246,16045,13840,14702,14613,14716,18042,16378,24379,17463,31548,25798,45022,10720,30760,8370,17703,6738,17824,4301,14586,1589,9132,58,866,0,0,0,0,0,0,20250603
2822,73989,202505,경부선,석수,291,3,7784,2553,15861,6263,32979,11245,31736,12880,20086,10188,15101,8093,12964,6437,12786,7561,11890,7928,11264,9643,12411,12127,13264,14954,15942,21160,14059,29603,8265,22465,6159,14022,5126,14249,3594,12453,1404,7670,98,636,0,0,0,0,0,0,20250603
2823,73990,202505,경부선,관악,213,2,7920,1782,13804,4361,31153,7184,27873,11905,17094,11524,12351,10812,11052,8514,12867,8016,12570,8103,10962,8727,11013,10598,12052,13071,12518,19045,10806,28273,6711,20479,5449,12913,4502,12032,2577,10404,1190,7643,77,722,0,0,0,0,0,0,20250603
2824,73991,202505,경부선,안양,398,8,16577,2842,37862,11981,88146,20372,77426,51854,47417,53922,36878,36941,35810,37215,41948,35298,41473,42016,38521,33228,46653,41851,57978,46576,57318,65640,43038,91318,28690,64848,24386,39985,23431,33216,19344,27340,8287,20188,493,3159,0,0,0,0,0,1,20250603
2825,73992,202505,경부선,명학,147,4,6852,1825,10306,8063,24459,24583,21547,49972,12329,15070,9782,9894,9554,12128,10872,8753,10177,9309,12906,9120,11359,8269,16301,9840,28132,13725,33149,19499,11942,16792,10011,9531,7441,8155,5632,8194,2327,5935,170,1283,0,0,0,0,0,0,20250603
2826,73993,202505,경부선,금정,537,7,25207,5646,39505,22137,92177,47212,90583,91865,59399,37357,44076,25186,40101,27740,40555,28875,38439,32232,35160,33639,37961,43232,44408,52748,69246,71035,76170,97484,36107,73637,28984,48280,23836,46033,16474,39128,7810,26348,618,11326,0,0,0,0,0,0,20250603
2827,73994,202505,경부선,군포,56,1,5417,2816,8465,12158,17825,31303,16996,36622,10460,7970,8039,4824,8067,4784,8253,5196,7194,5753,6857,5975,8033,7480,11791,8117,24786,10929,31219,14045,10524,11538,7675,7451,4421,6550,2519,6000,1084,3700,56,601,0,0,0,0,0,0,20250603
2828,73995,202505,경부선,의왕,137,1,6687,2476,14052,8930,27939,32789,27663,28927,15676,12434,12168,7955,12525,8222,12789,8385,11474,10138,11198,9380,13079,11610,18752,14553,29677,19437,24081,27179,11757,20611,9751,14227,6644,12417,4228,10603,1752,7343,126,1417,0,0,0,0,0,0,20250603
2829,73996,202505,경부선,성균관대,278,16,9843,2569,29195,8319,68197,11076,57968,28428,31357,20808,24912,17602,22644,17623,24669,16360,22969,21346,21456,19280,22717,23964,29717,30525,30798,43751,27165,62911,17692,48456,14547,31428,13380,28704,11433,24471,6345,18204,349,2914,0,0,0,0,0,0,20250603
2830,73997,202505,경부선,화서,473,23,9621,1249,25103,4041,48172,6919,38053,14005,19176,14439,14871,13263,13571,19071,14359,21064,14825,23647,17033,21312,21192,22411,24155,25338,23517,31623,23194,47934,17747,34161,15080,19609,14340,15306,11615,13511,1948,9118,133,1571,0,0,0,0,0,0,20250603
2831,73998,202505,경부선,수원,2368,60,21250,5010,38242,33349,76963,59659,73129,83247,54489,83409,52359,81691,56432,82347,62685,95107,65837,88164,68346,85767,85913,86531,104346,100299,109172,112346,111298,135413,86717,96427,95296,56821,75888,47272,66082,36756,25315,25380,723,7854,0,0,0,0,0,0,20250603
2832,73999,202505,경부선,독산,680,7,8744,2355,19719,13018,47844,40686,47732,83615,27261,37349,20891,13218,20325,12056,20688,13838,19353,14736,18353,14337,19805,18071,28992,21875,52391,29797,60379,46025,25567,35435,16158,22980,11362,22600,7413,21873,2946,12256,124,993,0,0,0,0,0,0,20250603
2833,74000,202505,경부선,세류,524,6,4193,632,9628,3105,17361,3993,12074,4797,6987,3934,5488,3351,5268,3672,5282,4116,4661,4159,4198,4226,5417,4990,6371,6564,7210,8415,5421,13324,3526,10370,2839,7598,2383,7387,1427,5445,549,3416,13,998,0,0,0,0,0,0,20250603
2834,74001,202505,경부선,병점,3387,28,8509,3168,30443,12158,53826,21478,48109,32850,34648,21194,29153,16669,27824,17659,29095,21653,24250,19124,24267,22885,27519,27555,31854,34059,37059,46472,33715,53708,21484,43838,15849,33222,12850,25788,9370,26166,3441,18601,49,8223,0,0,0,0,0,0,20250603
2835,74002,202505,경부선,세마,230,5,2102,1143,7089,3567,11621,5313,10959,10140,7723,3005,5632,2460,5070,2944,5479,3000,5716,3670,4738,3842,5358,3805,6964,7622,8430,9343,8761,9786,3590,9400,2562,6272,2004,5703,1463,5460,618,3197,60,322,0,0,0,0,0,0,20250603
2836,74003,202505,경부선,오산대,267,1,3409,972,8064,2711,14103,4469,12255,10118,8073,5339,6263,6955,5993,6639,6113,4992,7186,5736,7200,5611,8514,4878,10124,7637,10098,9894,9390,13366,4405,10958,3671,6626,3471,6174,2264,4999,1156,3395,114,346,0,0,0,0,0,0,20250603
2837,74004,202505,경부선,오산,505,4,7749,1773,17273,10438,29487,26057,32119,21469,23640,15207,21304,13229,20305,12208,20897,16263,18611,16977,18223,16996,19306,21528,24751,25635,26400,31386,26284,34880,16610,26724,12186,20467,9003,16712,5402,11762,2426,9811,159,938,0,0,0,0,0,0,20250603
2838,74005,202505,경부선,진위,42,0,1100,352,1734,3121,3208,8185,3044,7915,2362,2724,2013,2464,1961,1366,2006,1150,2302,1390,2089,1294,3783,1742,4406,1960,7574,2565,7266,2698,2827,2534,1666,1664,1107,1761,552,1093,222,918,16,61,0,0,0,0,0,0,20250603
2839,74006,202505,경부선,송탄,77,3,5836,1035,8275,3386,13822,6325,12993,10000,10495,5182,9029,4595,9210,5524,9036,5621,8515,6118,7511,6927,9530,7839,11935,9815,10134,12445,9681,13392,5835,12869,4322,10312,3579,8840,2182,7635,1105,6646,63,461,0,0,0,0,0,0,20250603
2840,74007,202505,경부선,서정리,73,3,4746,2945,13119,7657,19045,15076,19374,21702,15883,11722,14985,8874,14486,8944,15151,11329,13028,11887,13752,11261,16518,13672,21416,19493,31891,22352,19837,22209,11234,19489,9424,15371,7022,12065,4801,11864,2809,9221,98,872,0,0,0,0,0,0,20250603
2841,74008,202505,경부선,평택지제,14,0,2760,4695,5594,8599,12311,12826,11915,7276,8501,5543,7152,4125,6713,4851,7342,5121,5208,4725,5737,5158,8021,6782,8233,8473,13739,10516,10340,11558,7956,9494,5601,6805,5116,6547,4880,6373,2721,3781,29,442,0,0,0,0,0,0,20250603
2842,74009,202505,경부선,평택,134,3,8374,3279,14440,9920,29055,17260,34198,26230,29796,24054,27285,19578,24838,24888,24685,24649,26228,24946,25467,27057,27192,30065,31049,37259,34013,42060,31441,42445,21666,26848,22845,23546,16182,17486,13993,14911,7255,8672,108,2869,0,0,0,0,0,0,20250603
2843,74010,202505,경부선,성환,36,0,2217,998,4180,3585,7455,12346,7338,21500,7911,24065,7913,10922,7767,7224,11039,10542,12102,10027,11057,6473,15782,7247,26336,7931,22141,8743,15444,9432,7306,7160,5811,6902,3786,6130,3941,6624,1946,5190,112,1279,0,0,0,0,0,0,20250603
2844,74011,202505,경부선,직산,61,1,812,380,1894,1254,2914,3558,2797,3763,2305,1462,1917,1101,1749,1087,1677,1203,1657,1398,1488,1374,1784,1475,1770,1959,4064,2613,3420,2552,1348,2561,1086,1572,703,1546,392,1287,168,1146,18,178,0,0,0,0,0,0,20250603
2845,74012,202505,경부선,두정,1061,8,5723,1386,11346,4144,19319,10131,18747,26131,17767,25298,13820,17430,14345,14673,16790,16292,16178,13929,15141,12650,18298,12074,19985,17940,21158,20222,19323,26832,12587,17889,10089,15306,9795,11943,6674,13356,3470,10799,70,3087,0,0,0,0,0,0,20250603
2846,74013,202505,경부선,천안,1452,6,3348,864,6603,4000,13073,6867,12712,17238,16715,16924,13229,14210,15178,15808,14731,15969,14847,14901,20743,14509,21714,15632,25024,16373,22022,22257,18788,19830,12795,13551,10153,10806,7350,7503,4511,6674,2657,4160,24,2922,0,0,0,0,0,0,20250603
2847,74014,202505,경부선,당정,29,0,4842,913,11958,3499,25066,9062,22331,17016,13589,9981,10060,7074,10153,5985,10739,6895,9263,6600,8769,6507,10177,8299,10970,10730,13532,14449,14048,21618,6139,17224,5020,11832,4007,9925,3973,9915,1421,6595,98,1278,0,0,0,0,0,0,20250603
2848,74015,202505,경부선,서동탄,0,0,1579,9,6070,803,10534,1332,4483,1204,3232,920,2213,750,2281,1154,1968,1150,1750,1244,1557,1576,1871,2229,1613,2759,1899,3449,2020,5631,923,5993,813,2715,442,2107,398,2684,142,1557,4,1153,0,0,0,0,0,0,20250603
2849,74016,202505,경부선,광명,0,0,14,1616,3551,3159,11513,6469,10120,7853,7744,6685,4184,4431,8442,2610,6041,8799,5816,173,3808,8743,6726,4178,8147,5436,9229,7493,9960,11903,8688,6377,3005,4672,7875,3256,2749,4890,1315,67,6,4,0,0,0,0,0,0,20250603
2850,74017,202505,경원선,이촌(국립중앙박물관),74,5,1273,584,4005,2943,9190,5095,11273,8501,8994,5456,7433,4471,7431,4403,7199,4602,7759,5318,7121,5398,8372,6423,9615,6360,10756,7040,10117,9432,5754,6767,5662,5050,4951,4382,3013,4160,984,2657,93,793,0,0,0,0,0,0,20250603
2851,74018,202505,경원선,서빙고,91,0,1065,751,2356,4409,3479,4456,3977,9373,3921,4797,3730,4132,3042,2783,3763,3050,4127,4751,4277,4087,5077,5179,7588,4329,9284,4128,7768,4938,3313,4066,3229,2191,3053,2064,1501,1629,390,1002,26,246,0,0,0,0,0,0,20250603
2852,74019,202505,경원선,한남,93,0,896,748,1865,4914,2755,11204,3255,14244,3307,11614,3794,6502,4726,5368,5275,5363,4634,5719,5877,4615,7748,4835,8786,5028,14097,5920,13258,6465,6969,4263,5866,2372,5726,2344,4736,1417,1831,955,97,303,0,0,0,0,0,0,20250603
2853,74020,202505,경원선,옥수,0,0,0,3,5,77,37,50,159,362,29,21,31,270,38,198,36,106,20,13,19,15,30,40,544,68,418,52,69,50,404,21,46,24,52,10,26,14,21,0,0,0,0,0,0,0,0,0,20250603
2854,74021,202505,경원선,응봉,106,0,1415,199,3191,1093,7234,1418,7333,2315,5430,2482,4028,2408,3523,2567,3328,3018,3134,3065,3056,4046,3456,3689,3785,4705,3481,5274,3192,5873,2113,4774,1960,3231,1263,2585,700,2074,330,1267,40,463,0,0,0,0,0,0,20250603
2855,74022,202505,경원선,왕십리(성동구청),1022,7,6200,1759,9506,6553,26681,13713,40835,22046,27282,21790,19123,21335,20022,23356,24810,26375,27077,26235,28497,27043,32184,31031,37325,35663,40557,47954,37280,65339,29989,46143,30197,29745,31476,25372,27655,22530,12989,12515,1512,4549,0,0,0,0,0,0,20250603
2856,74023,202505,경원선,청량리(서울시립대입구),1494,6,5756,2465,9042,16697,30137,19540,44897,26421,33207,37413,40572,34607,34410,43049,33863,35658,36289,35800,37673,42562,40465,38645,42069,45188,41722,45304,42786,55217,34603,39718,30088,22863,20792,21714,13178,14255,7329,7802,275,3692,0,0,0,0,0,0,20250603
2857,74024,202505,경원선,외대앞,506,32,4657,2622,8756,10492,23512,7176,26073,29715,16888,14685,14364,19643,16128,21392,17922,17181,17243,13969,21214,18304,23167,15458,27914,18008,33077,23082,22748,28933,14564,21991,12684,15507,13173,15730,12763,16662,5953,11873,368,3065,0,0,0,0,0,0,20250603
2858,74025,202505,경원선,신이문,1546,9,8502,1158,14816,3431,34916,4345,38754,7910,23662,5359,16829,6205,14561,7658,14031,8892,12843,9685,10873,10972,10822,15675,11154,19276,10259,22458,9057,30569,5941,22828,4431,16262,3147,14409,2362,13916,1214,8368,112,2142,0,0,0,0,0,0,20250603
2859,74026,202505,경원선,석계,1510,11,6037,2174,11126,4850,21107,5578,23876,8599,16903,7515,14713,7609,13883,9580,13703,9792,12929,11487,12196,12691,11945,16327,13265,20399,13373,24575,11163,32603,8343,23747,6808,16957,6148,15101,5628,12784,3048,8116,149,2176,0,0,0,0,0,0,20250603
2860,74027,202505,경원선,광운대,2434,8,6869,1088,14781,2807,30657,6795,28934,20926,17176,11917,13601,12661,13850,17117,13930,12487,14517,14967,15384,14650,15608,14147,17230,17219,18412,20488,14140,26355,8737,21384,10425,14110,8576,12669,8469,11668,3804,9733,205,5262,1,0,0,0,0,0,20250603
2861,74028,202505,경원선,월계,962,7,5199,1459,9815,2978,25069,7179,24642,16502,16780,15912,13713,8964,13267,7482,13999,9875,12939,12535,11895,10025,13865,10701,18742,13948,16286,15710,11226,23282,6623,16886,5148,10815,4368,9886,3296,8989,1368,5301,101,1359,0,0,0,0,0,0,20250603
2862,74029,202505,경원선,녹천,1487,41,4504,851,8212,1694,20167,4927,18590,4456,10709,2897,8416,3524,7826,3372,7978,4273,6323,4563,5646,5528,5706,6512,7497,7934,5878,9785,4958,14382,2859,11388,2113,7444,1868,6897,1562,6409,452,3573,40,1089,0,0,0,0,0,0,20250603
2863,74030,202505,경원선,창동,0,0,0,0,0,0,2,0,11,0,8,0,4,0,14,0,6,0,15,0,11,0,9,0,14,0,18,0,13,0,7,0,4,0,1,0,4,0,2,0,2,0,0,0,0,0,0,0,20250603
2864,74031,202505,경원선,방학,512,10,12050,1906,16067,7164,33356,10361,32096,21019,22929,12234,19267,12224,18862,12067,20028,13900,17509,14024,15993,16716,16109,20020,17569,22763,17552,25799,18098,30714,11491,26404,7927,15973,6681,14002,4473,12457,2371,6897,399,2753,0,0,0,0,0,0,20250603
2865,74032,202505,경원선,도봉,261,6,7048,1200,10230,3486,19490,4101,18367,11437,13996,8373,12196,7292,11290,7606,10678,8744,10523,9146,10149,9390,10000,11354,9927,13200,9831,14412,10820,16747,4991,14315,3475,8850,2861,7761,1782,7113,831,3855,136,1583,0,0,0,0,0,0,20250603
2866,74033,202505,경원선,도봉산,285,3,6942,1046,9776,3026,20749,5493,22107,10106,16566,14741,14045,17418,14737,17208,16672,16222,20808,13322,23105,11445,23304,11537,23240,11126,19249,10590,14830,11022,9826,8962,6110,5833,4199,5087,2558,4628,1147,2908,185,1249,0,0,0,0,0,0,20250603
2867,74034,202505,경원선,망월사,510,8,8000,1158,13143,3672,28428,5438,26630,22648,19887,15994,16059,10570,17208,18582,17253,13821,16564,13039,17470,14641,14936,14777,17442,18588,20078,22133,12505,27431,7657,24074,6742,14792,6181,13292,7308,11745,2567,7324,454,3683,0,0,0,0,0,0,20250603
2868,74035,202505,경원선,회룡,1947,38,15492,2545,29439,6741,57426,9523,52511,14666,35818,12084,29800,12952,27114,15295,25468,17598,22638,19463,19409,21537,18237,26290,17865,31903,16245,39029,13557,47374,8922,43532,7010,25505,6059,23021,3780,18653,1587,11330,321,5549,0,0,0,0,0,0,20250603
2869,74036,202505,경원선,의정부,3077,19,11074,2560,30039,8443,49384,13031,50546,37845,32743,38685,28830,30584,31259,33025,33813,35013,34921,38786,36364,36793,39419,35236,40438,39752,43303,48875,45249,59770,27990,51929,27383,31758,18784,28413,14527,24398,7520,17427,1233,9855,0,0,0,0,0,0,20250603
2870,74037,202505,경원선,가능,475,8,8076,1890,11959,3769,24120,7401,22037,14906,14080,8070,13236,6759,12026,7792,11940,8149,10501,9126,9416,8486,10037,10567,11152,12282,12826,16067,9213,19697,6028,18958,4836,12175,4084,9745,2491,9299,1231,5209,220,2266,0,0,0,0,0,0,20250603
2871,74038,202505,경원선,녹양,420,2,5671,922,7722,2239,16179,5248,15629,8889,10414,4825,9228,3977,8741,5449,8699,5539,7753,5882,6694,5690,6760,7123,7726,8206,7790,11390,7408,13492,3862,12658,3025,8705,2233,6745,1448,7017,589,4071,65,1617,0,0,0,0,0,0,20250603
2872,74039,202505,경원선,양주,1994,14,6118,1462,12004,5496,30688,11754,25320,12063,20279,9373,17556,7473,15739,8636,14952,10138,14977,10910,11604,11608,11887,12908,13215,14217,13588,20317,13316,22781,6945,21040,4296,16186,3077,11617,1964,11468,943,6024,101,3266,0,0,0,0,0,0,20250603
2873,74040,202505,경원선,덕계,33,1,6468,618,16479,3232,29712,4333,30271,7056,15282,5114,12205,3588,10226,4640,9402,5386,8642,6189,6834,6619,7412,9451,7747,12911,7876,17760,7016,24047,4303,19931,3424,13159,2749,11977,2128,9202,1147,6893,226,2547,0,0,0,0,0,0,20250603
2874,74041,202505,경원선,덕정,9,0,5275,1035,10582,5241,21457,9752,21768,20231,13341,14609,12209,8496,11583,7765,11797,7908,13394,9348,9878,8453,13300,9720,14222,11590,16709,14557,13818,17074,5636,14831,3973,10005,3263,9697,2182,7110,1195,5315,278,2279,0,0,0,0,0,0,20250603
