,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,지하철역코드,지하철역명,리프트,엘리베이터
2590,LINK,,0,,"LINESTRING(127.0756433092504 37.617515842225835,127.07560834632085 37.61765987457389)",104900,1000.0,215025.0,215023.0,16.281,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2591,LINK,,0,,"LINESTRING(127.07522092325799 37.61820019899475,127.07537660362185 37.6185332781058)",109870,1000.0,213356.0,215020.0,39.441,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2592,LINK,,0,,"LINESTRING(127.07563505605793 37.617803581793574,127.07537660362185 37.6185332781058)",111202,1000.0,215022.0,215020.0,84.141,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2593,NODE,POINT(127.06495587823831 37.61479288225255),211761,0.0,,0,,,,,1135000000,노원구,1135010200,월계동,191,석계,1,0
2594,LINK,,0,,"LINESTRING(127.08387399544289 37.620028775545926,127.0839074260672 37.61988053579313,127.0840536418494 37.6198970444768)",248508,1000.0,127788.0,213359.0,29.754,1135000000,노원구,1135010300,공릉동,100,화랑대(서울여대입구),0,0
2595,LINK,,0,,"LINESTRING(127.07600379637032 37.61792936666509,127.07563505605793 37.617803581793574)",107555,1000.0,28494.0,215022.0,35.422,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2596,LINK,,0,,"LINESTRING(127.07560834632085 37.61765987457389,127.07511635458198 37.61748219447038)",123225,1000.0,215023.0,215024.0,47.703,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2597,LINK,,0,,"LINESTRING(127.07494496972895 37.61723406629772,127.07511635458198 37.61748219447038)",143857,1000.0,213353.0,215024.0,31.423,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2598,LINK,,0,,"LINESTRING(127.07466253082755 37.617464652580054,127.07505380538613 37.61759324985954,127.07511635458198 37.61748219447038)",157030,1000.0,127771.0,215024.0,50.883,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2599,LINK,,0,,"LINESTRING(127.07537660362185 37.6185332781058,127.075487706284 37.618553597700576)",177092,1000.0,215020.0,215021.0,10.065,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2600,LINK,,0,,"LINESTRING(127.07528624614956 37.61739443898631,127.0756433092504 37.617515842225835)",221234,1000.0,213355.0,215025.0,34.283,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2601,NODE,POINT(127.06289637060921 37.656214182301284),213329,0.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,0,0
2602,NODE,POINT(127.06302935894196 37.65608880453136),213330,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,0,1
2603,NODE,POINT(127.06279828708522 37.656197526985245),213331,0.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,0,0
2604,NODE,POINT(127.06282271528931 37.65609169935713),213332,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,1,1
2605,NODE,POINT(127.06275633467037 37.656289440954396),213333,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,1,1
2606,NODE,POINT(127.06451900189914 37.644169436691136),213335,0.0,,0,,,,,1135000000,노원구,1135010600,중계동,97,중계,0,0
2607,NODE,POINT(127.06417147660704 37.64495595951498),213336,0.0,,0,,,,,1135000000,노원구,1135010600,중계동,97,중계,0,0
2608,NODE,POINT(127.06392077344802 37.64496163317292),213338,1.0,,0,,,,,1135000000,노원구,1135010600,중계동,97,중계,0,1
2609,NODE,POINT(127.06395600231288 37.64543784404511),213339,0.0,,0,,,,,1135000000,노원구,1135010600,중계동,97,중계,0,0
2610,NODE,POINT(127.0637787288977 37.64580341879828),213340,0.0,,0,,,,,1135000000,노원구,1135010600,중계동,97,중계,0,0
2611,NODE,POINT(127.06790770066434 37.637281576687485),213341,1.0,,0,,,,,1135000000,노원구,1135010400,하계동,104,하계,0,1
2612,NODE,POINT(127.06754180931395 37.63693568888678),213343,1.0,,0,,,,,1135000000,노원구,1135010400,하계동,104,하계,0,1
2613,LINK,,0,,"LINESTRING(127.08475682119177 37.61993253578202,127.08450272283832 37.61993825559795,127.0840536418494 37.6198970444768)",189478,1000.0,213360.0,213359.0,62.351,1135000000,노원구,1135010300,공릉동,100,화랑대(서울여대입구),0,0
2614,LINK,,0,,"LINESTRING(127.07518573385813 37.61849714988894,127.07501085345386 37.618987293183366)",212246,1000.0,215019.0,127782.0,56.549,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2615,LINK,,0,,"LINESTRING(127.07494496972895 37.61723406629772,127.07528624614956 37.61739443898631)",209014,1000.0,213353.0,213355.0,34.995,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2616,NODE,POINT(127.06057673060545 37.65512772903856),127791,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,0,1
2617,NODE,POINT(127.06020384958141 37.65514382316114),127790,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,102,노원,0,0
2618,NODE,POINT(127.08387399544289 37.620028775545926),127788,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,100,화랑대(서울여대입구),0,1
2619,NODE,POINT(127.08392617914053 37.62038116870891),127785,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,100,화랑대(서울여대입구),0,0
2620,NODE,POINT(127.07501085345386 37.618987293183366),127782,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2621,NODE,POINT(127.05550478205768 37.676902859800656),127610,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,0,0
2622,NODE,POINT(127.05515063552212 37.676909891393386),127606,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,0,0
2623,NODE,POINT(127.05520102194966 37.67898026438009),127602,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,1,0
2624,NODE,POINT(127.05554366087564 37.67897323805541),127601,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,1,1
2625,NODE,POINT(127.05552563766364 37.67797088971149),127598,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,1,0
2626,LINK,,0,,"LINESTRING(127.075487706284 37.618553597700576,127.07537346975661 37.61909462203752)",238525,1000.0,215021.0,28567.0,60.889,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2627,LINK,,0,,"LINESTRING(127.08409563076016 37.62009082988851,127.0840536418494 37.6198970444768)",192012,1000.0,213358.0,213359.0,21.825,1135000000,노원구,1135010300,공릉동,100,화랑대(서울여대입구),0,0
2628,NODE,POINT(127.07518573385813 37.61849714988894),215019,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2629,NODE,POINT(127.07537660362185 37.6185332781058),215020,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2630,NODE,POINT(127.075487706284 37.618553597700576),215021,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2631,NODE,POINT(127.07563505605793 37.617803581793574),215022,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2632,NODE,POINT(127.07560834632085 37.61765987457389),215023,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2633,NODE,POINT(127.07511635458198 37.61748219447038),215024,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2634,NODE,POINT(127.0756433092504 37.617515842225835),215025,0.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2635,NODE,POINT(127.05518588266852 37.67797791463413),127596,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,1,0
2636,NODE,POINT(127.07522311614989 37.61835324108867),127779,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,1
2637,NODE,POINT(127.075594342215 37.61844225571604),127777,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2638,NODE,POINT(127.07466253082755 37.617464652580054),127771,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2639,NODE,POINT(127.0730683181574 37.62591482124913),127767,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,99,공릉(서울과학기술대),0,0
2640,NODE,POINT(127.07271430616605 37.62580976865266),127766,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,99,공릉(서울과학기술대),0,0
2641,NODE,POINT(127.07293244162061 37.625256959755404),127764,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,99,공릉(서울과학기술대),0,0
2642,LINK,,0,,"LINESTRING(127.07522311614989 37.61835324108867,127.07522092325799 37.61820019899475)",265326,1000.0,127779.0,213356.0,16.987,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2643,LINK,,0,,"LINESTRING(127.07563505605793 37.617803581793574,127.07567194757354 37.61766988631433,127.07560834632085 37.61765987457389)",261611,1000.0,215022.0,215023.0,20.916,1135000000,노원구,1135010300,공릉동,95,태릉입구,0,0
2644,LINK,,0,,"LINESTRING(127.07338097992067 37.660657481790615,127.07312199507957 37.66013681259774)",191123,1000.0,213372.0,127668.0,62.143,1135000000,노원구,1135010500,상계동,94,상계,0,0
2645,LINK,,0,,"LINESTRING(127.07356894534398 37.66090890097421,127.07338097992067 37.660657481790615)",217995,1000.0,36462.0,213372.0,32.462,1135000000,노원구,1135010500,상계동,94,상계,0,0
2646,LINK,,0,,"LINESTRING(127.07338097992067 37.660657481790615,127.07349307588697 37.66060000176731)",258680,1000.0,213372.0,36507.0,11.77,1135000000,노원구,1135010500,상계동,94,상계,0,0
2647,NODE,POINT(127.05558607152649 37.67886910081437),213305,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,105,수락산,0,1
2648,NODE,POINT(127.07329507642719 37.62535514083335),127684,1.0,,0,,,,,1135000000,노원구,1135010300,공릉동,99,공릉(서울과학기술대),0,0
2649,NODE,POINT(127.06734926897406 37.63744313017452),127680,1.0,,0,,,,,1135000000,노원구,1135010400,하계동,104,하계,0,0
2650,NODE,POINT(127.07312199507957 37.66013681259774),127668,1.0,,0,,,,,1135000000,노원구,1135010500,상계동,94,상계,0,0
2651,LINK,,0,,"LINESTRING(127.07338097992067 37.660657481790615,127.07333342204227 37.66068824982508)",265650,1000.0,213372.0,213373.0,5.41,1135000000,노원구,1135010500,상계동,94,상계,0,0
2652,LINK,,0,,"LINESTRING(126.92086949978284 37.61916046901461,126.92104621929559 37.619262115373544)",34275,1000.0,213259.0,213261.0,19.253,1138000000,은평구,1138010300,불광동,257,연신내,0,0
2653,LINK,,0,,"LINESTRING(126.92043386611664 37.6197599966384,126.920386286899 37.619692380452946)",30380,1011.0,214026.0,213290.0,8.6,1138000000,은평구,1138010400,갈현동,257,연신내,0,0
2654,LINK,,0,,"LINESTRING(126.91364749827311 37.59154892075952,126.9135545589808 37.59133213831695)",184672,1000.0,214998.0,37653.0,25.422,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2655,LINK,,0,,"LINESTRING(126.91382977050725 37.59150600691934,126.91382261087963 37.59129524486624)",183992,1000.0,214999.0,37650.0,23.401,1138000000,은평구,1138010700,응암동,258,새절(신사),0,0
2656,LINK,,0,,"LINESTRING(126.91374760068409 37.591542268920044,126.91391731295879 37.59151721910183)",147314,1000.0,213267.0,213269.0,15.244,1138000000,은평구,1138010700,응암동,258,새절(신사),0,0
2657,LINK,,0,,"LINESTRING(126.91374760068409 37.591542268920044,126.91382977050725 37.59150600691934)",134133,1000.0,213267.0,214999.0,8.298,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2658,LINK,,0,,"LINESTRING(126.91364749827311 37.59154892075952,126.91374760068409 37.591542268920044)",123946,1000.0,214998.0,213267.0,8.872,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2659,LINK,,0,,"LINESTRING(126.91369953087676 37.59192567576207,126.91364749827311 37.59154892075952)",107255,1000.0,37656.0,214998.0,42.067,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2660,LINK,,0,,"LINESTRING(126.91382977050725 37.59150600691934,126.91396758483404 37.59188878198839)",43884,1000.0,214999.0,75604.0,44.193,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2661,NODE,POINT(126.91874950190639 37.63605287360364),142881,1.0,,0,,,,,1138000000,은평구,1138011400,진관동,254,구파발,0,0
2662,NODE,POINT(126.90993122463031 37.58403479346572),214996,0.0,,0,,,,,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2663,NODE,POINT(126.91364749827311 37.59154892075952),214998,0.0,,0,,,,,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2664,NODE,POINT(126.91382977050725 37.59150600691934),214999,0.0,,0,,,,,1138000000,은평구,1138010900,신사동,258,새절(신사),0,0
2665,LINK,,0,,"LINESTRING(126.92280072831649 37.60574488567329,126.92287103121157 37.60551581890334)",240548,1011.0,214029.0,111263.0,26.171,1138000000,은평구,1138010200,녹번동,260,역촌,0,0
2666,LINK,,0,,"LINESTRING(126.92263294696465 37.606829436864885,126.92283607148211 37.606662507442685,126.92277646667375 37.606469890035015)",154802,1000.0,110970.0,215312.0,47.803,1138000000,은평구,1138010600,대조동,260,역촌,0,0
2667,LINK,,0,,"LINESTRING(126.92289558356993 37.606338420554295,126.9229386384317 37.60572906757352)",152203,1000.0,213299.0,213297.0,67.738,1138000000,은평구,1138010200,녹번동,260,역촌,0,0
2668,LINK,,0,,"LINESTRING(126.92251478196663 37.60596678931976,126.92277646667375 37.606469890035015)",109058,1000.0,127639.0,215312.0,60.431,1138000000,은평구,1138010200,녹번동,260,역촌,0,0
2669,LINK,,0,,"LINESTRING(126.92289558356993 37.606338420554295,126.92306157778978 37.606148356991376,126.923180756684 37.6064859126135)",87341,1000.0,213299.0,111002.0,64.602,1138000000,은평구,1138010200,녹번동,260,역촌,0,0
2670,LINK,,0,,"LINESTRING(126.92277646667375 37.606469890035015,126.92289558356993 37.606338420554295)",41732,1000.0,215312.0,213299.0,17.987,1138000000,은평구,1138010200,녹번동,260,역촌,0,0
2671,LINK,,0,,"LINESTRING(126.923048451063 37.60588462747197,126.92289558356993 37.606338420554295)",12745,1000.0,213298.0,213299.0,52.144,1138000000,은평구,1138010200,녹번동,260,역촌,0,0
2672,LINK,,0,,"LINESTRING(126.91590195822194 37.59899523785329,126.91592500447203 37.59896321504193)",265752,1000.0,213264.0,213263.0,4.096,1138000000,은평구,1138010700,응암동,261,응암,0,0
2673,LINK,,0,,"LINESTRING(126.91561922814559 37.59932130344519,126.91555807177554 37.59903595354782)",231917,1000.0,142128.0,215008.0,32.128,1138000000,은평구,1138010800,역촌동,261,응암,0,0
2674,LINK,,0,,"LINESTRING(126.91590195822194 37.59899523785329,126.91597790106039 37.599038752555444)",159665,1000.0,213264.0,142130.0,8.264,1138000000,은평구,1138010700,응암동,261,응암,0,0
2675,LINK,,0,,"LINESTRING(126.91555807177554 37.59903595354782,126.91545965173789 37.59873471289387)",129129,1000.0,215008.0,37660.0,34.546,1138000000,은평구,1138010800,역촌동,261,응암,0,0
2676,LINK,,0,,"LINESTRING(126.91566895671775 37.59901566824812,126.91578592648779 37.59898853809074)",113631,1000.0,213262.0,215009.0,10.759,1138000000,은평구,1138010900,신사동,261,응암,0,0
2677,LINK,,0,,"LINESTRING(126.91566895671775 37.59901566824812,126.91573720706839 37.59926491032972,126.91586821860626 37.59924234747932,126.91588725550884 37.59933076711711)",89952,1000.0,213262.0,142945.0,50.106,1138000000,은평구,1138010800,역촌동,261,응암,0,0
2678,LINK,,0,,"LINESTRING(126.91578592648779 37.59898853809074,126.91578288063967 37.5988786654603)",76022,1000.0,215009.0,142129.0,12.198,1138000000,은평구,1138010900,신사동,261,응암,0,0
2679,LINK,,0,,"LINESTRING(126.91578592648779 37.59898853809074,126.91592500447203 37.59896321504193)",57627,1000.0,215009.0,213263.0,12.599,1138000000,은평구,1138010700,응암동,261,응암,0,0
2680,LINK,,0,,"LINESTRING(126.91555807177554 37.59903595354782,126.91566895671775 37.59901566824812)",38661,1000.0,215008.0,213262.0,10.048,1138000000,은평구,1138010800,역촌동,261,응암,0,0
2681,LINK,,0,,"LINESTRING(126.93293827161446 37.61841275855467,126.93296148008154 37.61845276897667)",35007,1011.0,213288.0,62130.0,4.891,1138000000,은평구,1138010300,불광동,261,응암,0,0
2682,LINK,,0,,"LINESTRING(126.91578288063967 37.5988786654603,126.91579562116452 37.59891964099222,126.91590195822194 37.59899523785329)",5633,1000.0,142129.0,213264.0,17.278,1138000000,은평구,1138010700,응암동,261,응암,0,0
2683,LINK,,0,,"LINESTRING(126.93293827161446 37.61841275855467,126.93304827606111 37.61843884073186)",256141,1000.0,213288.0,213289.0,10.134,1138000000,은평구,1138010300,불광동,262,독바위,0,0
2684,LINK,,0,,"LINESTRING(126.90993122463031 37.58403479346572,126.90983903305914 37.5839100492272)",238492,1000.0,214996.0,127612.0,16.062,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2685,LINK,,0,,"LINESTRING(126.9097885257978 37.5841378324233,126.91008015300511 37.58444803098643)",124030,1000.0,214995.0,150945.0,42.998,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2686,LINK,,0,,"LINESTRING(126.90949508586425 37.58352926196434,126.90983903305914 37.5839100492272)",112932,1000.0,213266.0,127612.0,52.049,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2687,LINK,,0,,"LINESTRING(126.90993122463031 37.58403479346572,126.91027840650555 37.58429982382377)",79908,1000.0,214996.0,150947.0,42.493,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2688,LINK,,0,,"LINESTRING(126.9097885257978 37.5841378324233,126.90993122463031 37.58403479346572)",64247,1000.0,214995.0,214996.0,17.019,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2689,LINK,,0,,"LINESTRING(126.90962915350853 37.58403738391415,126.9097885257978 37.5841378324233)",50945,1000.0,127614.0,214995.0,17.957,1138000000,은평구,1138011000,증산동,263,증산(명지대앞),0,0
2690,LINK,,0,,"LINESTRING(126.91709695718436 37.611375880031424,126.91729064017713 37.61135789092152,126.91725436946034 37.61121149917697,126.91743321969146 37.61119486564825)",142507,1000.0,213253.0,214984.0,49.677,1138000000,은평구,1138010600,대조동,264,구산,0,0
2691,LINK,,0,,"LINESTRING(126.91714225094869 37.611622865130144,126.91709695718436 37.611375880031424)",126229,1000.0,213255.0,213253.0,27.703,1138000000,은평구,1138010400,갈현동,264,구산,0,0
2692,LINK,,0,,"LINESTRING(126.9170210322943 37.61100946059151,126.91709695718436 37.611375880031424)",130764,1000.0,127646.0,213253.0,41.217,1138000000,은평구,1138010500,구산동,264,구산,0,0
2693,LINK,,0,,"LINESTRING(126.91743321969146 37.61119486564825,126.91749689631055 37.6115041356862)",129278,1000.0,214984.0,79532.0,34.783,1138000000,은평구,1138010600,대조동,264,구산,0,0
2694,LINK,,0,,"LINESTRING(126.91743321969146 37.61119486564825,126.91741625458548 37.611083838071885,126.91731721592984 37.61084585858109)",40206,1000.0,214984.0,127648.0,40.237,1138000000,은평구,1138010600,대조동,264,구산,0,0
2695,LINK,,0,,"LINESTRING(126.91716497855592 37.61176462289894,126.91714225094869 37.611622865130144)",28862,1000.0,79535.0,213255.0,15.861,1138000000,은평구,1138010400,갈현동,264,구산,0,0
2696,LINK,,0,,"LINESTRING(126.91706864190141 37.611632093566115,126.91714225094869 37.611622865130144)",18802,1000.0,213254.0,213255.0,6.579,1138000000,은평구,1138010400,갈현동,264,구산,0,0
2697,NODE,POINT(126.91555807177554 37.59903595354782),215008,0.0,,0,,,,,1138000000,은평구,1138010800,역촌동,261,응암,0,0
2698,NODE,POINT(126.91578592648779 37.59898853809074),215009,0.0,,0,,,,,1138000000,은평구,1138010900,신사동,261,응암,0,0
2699,NODE,POINT(126.9294585237334 37.611293342553324),107312,1.0,,0,,,,,1138000000,은평구,1138010300,불광동,255,불광,0,0
2700,NODE,POINT(126.91881665444326 37.636998490713076),213284,0.0,,0,,,,,1138000000,은평구,1138011400,진관동,254,구파발,0,0
2701,NODE,POINT(126.92972981418143 37.611019215672464),214981,0.0,,0,,,,,1138000000,은평구,1138010300,불광동,255,불광,0,0
2702,NODE,POINT(126.92959153303963 37.61111970788008),214982,0.0,,0,,,,,1138000000,은평구,1138010300,불광동,255,불광,0,0
2703,NODE,POINT(126.9024536903182 37.577407906863066),212951,0.0,,0,,,,,1138000000,은평구,1138011000,증산동,136,디지털미디어시티,0,0
2704,NODE,POINT(126.93554790446751 37.6013065513944),214987,0.0,,0,,,,,1138000000,은평구,1138010200,녹번동,256,녹번,0,0
2705,NODE,POINT(126.9354009593031 37.601257353131935),214988,0.0,,0,,,,,1138000000,은평구,1138010200,녹번동,256,녹번,0,0
2706,NODE,POINT(126.92086949978284 37.61916046901461),213259,1.0,,0,,,,,1138000000,은평구,1138010400,갈현동,257,연신내,0,1
