,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
12543,20234,A,골목상권,3110085,경리단길남측,28,5.0,4.0,,,1.0,,,,1.0,,,,,,,,,,10.0
12544,20234,A,골목상권,3110084,경리단길북측,24,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,9.0
12545,20234,A,골목상권,3110083,서빙고역 1번,3,,,,,,,,,,,,,,,,,,,2.0
12546,20234,A,골목상권,3110082,용산구청,10,3.0,1.0,,,1.0,,,,,,,,,,,,,,1.0
12547,20234,A,골목상권,3110081,해방촌 남동측,20,3.0,,,,,,,,,,,,,,,,,,10.0
12548,20234,A,골목상권,3110080,해방촌예술마을,18,,,,,4.0,,,,,,,,,,,,,,4.0
12549,20234,A,골목상권,3110079,후암동주민센터,30,3.0,1.0,,,,1.0,,,,,,2.0,,,,,,,4.0
12550,20234,A,골목상권,3110078,이촌동점보아파트,9,,,,,1.0,,,,,,,1.0,,,,,,,1.0
12551,20234,A,골목상권,3110077,삼광초등학교,7,,,,,1.0,,,,,,,,,,,,,,1.0
12552,20234,A,골목상권,3110076,삼각지역 14번,4,2.0,,,,,,,,,,,,,,,,,,
12553,20234,A,골목상권,3110075,숙대입구역 1번,16,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,4.0
12554,20234,A,골목상권,3110074,서울역 12번,33,1.0,1.0,,,3.0,,,,,,,,,11.0,,,,,2.0
12555,20234,A,골목상권,3110073,삼각지역 3번,5,,,,,,,,,,,,,,,,,,,
12556,20234,A,골목상권,3110072,열정도,1,,,,,,,,,,,,1.0,,,,,,,
12557,20234,A,골목상권,3110071,한강미주맨션아파트,12,,4.0,,,1.0,,,,,,,,,,,,,,1.0
12558,20234,A,골목상권,3110070,용산세무서,1,,,,,,,,,,,,,,,,,,,
12559,20234,A,골목상권,3110069,숙대입구,29,3.0,1.0,,,4.0,,,,,3.0,,,,1.0,,,,,7.0
12560,20234,A,골목상권,3110068,남영역 1번,23,3.0,1.0,,,1.0,,,,,6.0,,,,,,,,,3.0
12561,20234,A,골목상권,3110067,배문고등학교,16,,1.0,,,1.0,,,,,2.0,,,,,,,,,2.0
12562,20234,A,골목상권,3110066,서울역 15번,14,2.0,,,1.0,1.0,,,,,,,,,,,,,,4.0
12563,20234,A,골목상권,3110065,남정초등학교,4,,,,,,,,,,,,,,,,,,,4.0
12564,20234,A,골목상권,3110064,효창공원앞역 2번,21,,1.0,,,1.0,,,,,7.0,,,,,,,,,4.0
12565,20234,A,골목상권,3110063,효창공원앞역 5번,20,,,,,3.0,,,,,,,,,,,,,,3.0
12566,20234,A,골목상권,3110062,한강로동땡땡거리(은행나무길),25,3.0,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,3.0
12567,20234,A,골목상권,3110061,효창동주민센터,19,,,,,2.0,,,,1.0,1.0,,,,,,,,,7.0
12568,20234,A,골목상권,3110060,효창공원앞역 6번,14,1.0,,,,,,,,,,,,,,,,,,6.0
12569,20234,A,골목상권,3110059,새남터성지,10,1.0,,,,1.0,,,,,,,,,,,,,,2.0
12570,20234,A,골목상권,3110058,성심여자고등학교,18,1.0,,,,2.0,,,,,,,1.0,,,,,,,7.0
12571,20234,A,골목상권,3110057,황학코아루아파트,14,,,,,1.0,,,,,,,,,,,,,,2.0
12572,20234,A,골목상권,3110056,신당역 3번,28,5.0,1.0,,,1.0,,,,1.0,,,,,,,,,,4.0
12573,20234,A,골목상권,3110055,황학동벼룩시장,5,,1.0,,,1.0,,,,,,,,,,,,,,1.0
12574,20234,A,골목상권,3110054,청구역 3번,5,1.0,,,,,,,,,,,,,,,,,,
12575,20234,A,골목상권,3110053,청구역 1번,8,3.0,,,,1.0,,,,,,,,,,,,,,
12576,20234,A,골목상권,3110052,장충초등학교,16,,2.0,,,2.0,,,,,,,,,1.0,,,,,1.0
12577,20234,A,골목상권,3110051,한양공고앞 교차로,2,,,,,,,,,,,,,,,,,,,
12578,20234,A,골목상권,3110050,약수역 7번,14,1.0,,,,2.0,1.0,,,,,,,,,,,,,5.0
12579,20234,A,골목상권,3110049,장충단 고개,6,,,,1.0,,,,,,,,,,,,,,,1.0
12580,20234,A,골목상권,3110048,장충동주민센터,12,2.0,1.0,,,,,,,,,,,,,,,,,
12581,20234,A,골목상권,3110047,다산성곽길,5,1.0,,,,,,,,,,,,,,,,,,
12582,20234,A,골목상권,3110045,동대문역사문화공원역 5번,8,,,,,,,,,,,,,,1.0,,,,,1.0
12583,20234,A,골목상권,3110043,충무초등학교,19,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,4.0
12584,20234,A,골목상권,3110042,남산골공원옆,3,,,,,,,,,,,,,,,,,,,
12585,20234,A,골목상권,3110041,남산케이블카,12,1.0,,,,,,,,,1.0,,,,2.0,,,,,2.0
12586,20234,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),10,,,,,,,,,,2.0,,,,,,,,,
12587,20234,A,골목상권,3110039,회현역 1번,5,,,,,,,,,,,,,,1.0,,,,,
12588,20234,A,골목상권,3110038,경향신문사,10,1.0,1.0,,,,,,,,,,,1.0,,,,,,2.0
12589,20234,A,골목상권,3110037,신설동역 12번,17,,,,,,,,,,,,,,,,,,,
12590,20234,A,골목상권,3110036,동묘앞역 3번,3,,,,,,,,,,,,,,,,,,,
12591,20234,A,골목상권,3110035,동묘앞역 2번,15,1.0,,,,,,,,,,,,,2.0,,,,,4.0
12592,20234,A,골목상권,3110034,창신1동주민센터,4,1.0,,,,,,,,,,,,,1.0,,,,,2.0
12593,20234,A,골목상권,3110033,창신역 4번,13,3.0,,,,1.0,,,,,,,,,,,,,,4.0
12594,20234,A,골목상권,3110032,수족관거리,3,1.0,,,,,,,,,,,,,,,,,,
12595,20234,A,골목상권,3110031,창신역 1번,12,,,,,,,,,,,,,,,,,,1.0,4.0
12596,20234,A,골목상권,3110030,동대문역 3번,4,,,,,,,,,,,,,,,,,,,
12597,20234,A,골목상권,3110029,동대문역 1번,17,,,,,2.0,,,,,,,,,,,,,,
12598,20234,A,골목상권,3110028,이화달팽이길,14,1.0,,,,1.0,,,,,2.0,,,,,,,,,2.0
12599,20234,A,골목상권,3110027,혜화역 1번,6,,,,,1.0,,,,,1.0,,,,,,,,,
12600,20234,A,골목상권,3110026,종로5가역 4번,4,2.0,,,,1.0,,,,,,,,,,,,,,
12601,20234,A,골목상권,3110025,충신시장옆,6,1.0,,,,,,,,,,,,,,,,,,
12602,20234,A,골목상권,3110024,혜회동주민센터,9,2.0,,,,2.0,,,,,,,,,,,,,,3.0
12603,20234,A,골목상권,3110023,서울대병원,6,,,,,3.0,,,,,,,,,,,,,,1.0
12604,20234,A,골목상권,3110022,경신고등학교,10,,,,,,,,,,2.0,,,,,,,,,3.0
12605,20234,A,골목상권,3110021,성균관대학교,11,,,,,2.0,,,,,1.0,,,,,,,,,2.0
12606,20234,A,골목상권,3110020,서울국제고등학교,16,,,,,2.0,,,,,1.0,,,,,,,,,8.0
12607,20234,A,골목상권,3110019,창덕궁,10,,,,,,,,,,,,,,,,,,,4.0
12608,20234,A,골목상권,3110018,중앙고등학교,15,1.0,,,,,,,,,,,,,,,,,,7.0
12609,20234,A,골목상권,3110017,정독도서관,6,,,,,,,,,,,,,,,,,,,4.0
12610,20234,A,골목상권,3110016,평창동동측,40,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,24.0
12611,20234,A,골목상권,3110014,경복고등학교,11,3.0,,,,,,,,,,,,,,,,,,2.0
12612,20234,A,골목상권,3110012,성곡미술관,12,2.0,,,,,,,,,,,,1.0,,,,,,
12613,20234,A,골목상권,3110011,청운초등학교,1,,,,,,,,,,,,,,,,,,,1.0
12614,20234,A,골목상권,3110010,평창동서측,34,1.0,,,,2.0,,,,,,,,,,,,,,22.0
12615,20234,A,골목상권,3110009,자하문터널,3,,,,,,,,,,,,,,,,,,,3.0
12616,20234,A,골목상권,3110008,배화여자대학교(박노수미술관),9,,,,,1.0,,,,,,,,,,,,,,4.0
12617,20234,A,골목상권,3110007,사직공원(한국사회과학도서관),12,1.0,,,,,,,,,,,,,,,,,,5.0
12618,20234,A,골목상권,3110006,부암동주민센터,3,1.0,,,,,,,,,,,,,,,,,,1.0
12619,20234,A,골목상권,3110005,세검정,16,2.0,1.0,,,1.0,,,,,,,,,,,,,,6.0
12620,20234,A,골목상권,3110004,대신고등학교,8,,,,,,,,,,,,,,,,,,,2.0
12621,20234,A,골목상권,3110003,세검정초등학교,18,,1.0,,,1.0,,,,,1.0,,,,,,,,,10.0
12622,20234,A,골목상권,3110002,독립문역 1번,18,2.0,,1.0,,3.0,,,,,,,,,,,,,1.0,3.0
12623,20234,A,골목상권,3110001,이북5도청사,12,1.0,,,,,,,,,,,,,,,,,,8.0
12624,20233,U,관광특구,3001496,강남 마이스 관광특구,35,1.0,8.0,,,3.0,,,,,,1.0,,1.0,,,,,,8.0
12625,20233,U,관광특구,3001495,잠실 관광특구,158,3.0,13.0,,,14.0,,1.0,,,,,,1.0,,,,,3.0,20.0
12626,20233,U,관광특구,3001494,종로?청계 관광특구,246,5.0,17.0,,,32.0,,,,,,,5.0,2.0,15.0,,,,3.0,28.0
12627,20233,U,관광특구,3001493,동대문패션타운 관광특구,144,3.0,12.0,1.0,1.0,15.0,,1.0,1.0,3.0,,,3.0,2.0,1.0,,,,5.0,17.0
12628,20233,U,관광특구,3001492,명동 남대문 북창동 다동 무교동 관광특구,594,14.0,57.0,,,43.0,,,,,1.0,1.0,2.0,5.0,9.0,,,,3.0,44.0
12629,20233,U,관광특구,3001491,이태원 관광특구,66,5.0,6.0,,,2.0,,,,,,,3.0,,,,,,1.0,14.0
12630,20233,R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",10,,2.0,,,2.0,,,,,,,3.0,,,,,,,
12631,20233,R,전통시장,3130326,고덕 골목형상점가,12,,,,,5.0,,,,,,,,,,,,,,1.0
12632,20233,R,전통시장,3130325,명일전통시장,2,,,,,,,,,,,,,,,,,,,
12633,20233,R,전통시장,3130324,길동복조리시장,5,,,,,1.0,1.0,,,,,,,,,,,,,
12634,20233,R,전통시장,3130323,둔촌역전통시장,6,,,,,,,,,,,,,,,,,,,
12635,20233,R,전통시장,3130322,고분다리전통시장,5,,,,,1.0,,,,,,,,,,,,,,1.0
12636,20233,R,전통시장,3130321,장신구 특화거리 상점가,7,1.0,,,,1.0,,,,,,,,,,,,,,1.0
12637,20233,R,전통시장,3130320,암사종합시장,12,,,,,2.0,,,,,,,,,,,,,,1.0
12638,20233,R,전통시장,3130319,성내전통시장,6,,,,,1.0,,,,,,,,,,,,,,
12639,20233,R,전통시장,3130318,로데오거리상점가,37,1.0,1.0,,,4.0,,,,,,,,,,,,,,4.0
12640,20233,R,전통시장,3130317,마천중앙시장,9,,,,,2.0,,,,,,,,,,,,,,
12641,20233,R,전통시장,3130316,마천시장,1,,,,,,,,,,,,,,,,,,,
12642,20233,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),16,2.0,,,,4.0,,,,,,,,,,,,,,2.0
12643,20233,R,전통시장,3130314,풍납시장,24,1.0,,,,4.0,,,,,,,,,,,,,,1.0
12644,20233,R,전통시장,3130313,방이시장,41,,1.0,,,6.0,,,,,,,,,,,,,1.0,2.0
12645,20233,R,전통시장,3130312,석촌시장,9,,,,,2.0,,,,,,,,,,,,,,1.0
12646,20233,R,전통시장,3130311,새마을시장,19,,2.0,,,2.0,,,,,,,,,,,,,,1.0
12647,20233,R,전통시장,3130310,강남개포시장,30,,3.0,,,4.0,,,,,,,,,,,,,,4.0
12648,20233,R,전통시장,3130309,은마종합상점가,18,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0
12649,20233,R,전통시장,3130308,청담삼익시장,3,1.0,,,,1.0,,,,,,,,,,,,,,
12650,20233,R,전통시장,3130307,도곡시장,3,,,,,,,,,,,,,,,,,,,
12651,20233,R,전통시장,3130306,강남언주로,4,,,,,,,,,,,,,,,,,,,1.0
12652,20233,R,전통시장,3130304,신사상가,3,,,,,1.0,,,,,,,1.0,,,,,,,
12653,20233,R,전통시장,3130303,영동전통시장,5,,,,,2.0,,,,,,,,,,,,,,
12654,20233,R,전통시장,3130301,양재시장,3,,,,,1.0,,,,,,,,,,,,,,
12655,20233,R,전통시장,3130296,남부종합시장,1,,,,,,,,,,,,1.0,,,,,,,
12656,20233,R,전통시장,3130295,인헌시장(원당종합시장),20,1.0,,,,6.0,1.0,,,,,,1.0,,,,,,,2.0
12657,20233,R,전통시장,3130294,관악중부시장,12,,2.0,,,1.0,,,,,,,,,,,,,,3.0
12658,20233,R,전통시장,3130293,봉천중앙시장,2,,,,,,,,,,,,,,,,,,,
12659,20233,R,전통시장,3130290,영림시장,30,1.0,1.0,,,6.0,,,,,,,1.0,,,,,,1.0,1.0
12660,20233,R,전통시장,3130289,봉일시장,3,,,,,,,,,,,,,,,,,,,2.0
12661,20233,R,전통시장,3130288,신림현대종합상가,1,,,,,,,,,,,,,,,,,,,
12662,20233,R,전통시장,3130287,삼성동 시장(삼성동시장),4,,,,,2.0,,,,,,,,,2.0,,,,,
12663,20233,R,전통시장,3130286,신신림시장(삼성동시장),1,,,,,1.0,,,,,,,,,,,,,,
12664,20233,R,전통시장,3130285,서원동상점가,31,1.0,,,,2.0,,,,,,,,,,,,,,11.0
12665,20233,R,전통시장,3130284,관악종합시장(신원시장),4,,,,,1.0,,,,,,,,,,,,,,1.0
12666,20233,R,전통시장,3130283,신원시장,5,,,,,1.0,,,,,,,,,,,,,,
12667,20233,R,전통시장,3130282,난곡 골목형상점가,2,,,,,,,,,,,,,,,,,,,
12668,20233,R,전통시장,3130281,우림시장,4,,,,,1.0,,,,,,,1.0,,,,,,,2.0
12669,20233,R,전통시장,3130280,신림종합시장,1,,,,,,,,,,,,1.0,,,,,,,
12670,20233,R,전통시장,3130279,관악신사시장,15,1.0,1.0,,,3.0,,,,,,,,,,,,,,1.0
12671,20233,R,전통시장,3130278,미성동 도깨비시장 골목형상점가,12,,,,1.0,4.0,,,,,,,,,,,,,,2.0
12672,20233,R,전통시장,3130277,조원동 펭귄시장(신림중앙시장),3,,,,,,,,,,,,,,,,,,,
12673,20233,R,전통시장,3130276,신림중앙시장(조원동 펭귄시장),2,,,,,,,,,,,,1.0,,,,,,,1.0
12674,20233,R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),16,,2.0,,,1.0,,,,,,,,,,,,,,3.0
12675,20233,R,전통시장,3130273,남성사계시장(남성시장),35,,1.0,,,5.0,,,,,,,,,2.0,,,,,2.0
12676,20233,R,전통시장,3130272,사당시장,5,,,,,1.0,,,,,,,1.0,,,,,,,1.0
12677,20233,R,전통시장,3130271,남성역골목시장,28,,1.0,,,4.0,,,,,,,,,,,,,,3.0
12678,20233,R,전통시장,3130268,상도전통시장,20,1.0,,,,3.0,,,,,,,,,,,,,,3.0
12679,20233,R,전통시장,3130267,본동인정시장(기능상실),7,1.0,,,,1.0,,,,,,,,,,,,,,3.0
12680,20233,R,전통시장,3130266,만양로상점가,1,,,,,1.0,,,,,,,,,,,,,,
12681,20233,R,전통시장,3130265,노량진중앙시장,4,,,,,1.0,,,,,,,,,,,,,,1.0
12682,20233,R,전통시장,3130264,상도약수골목형상점가,4,,,,,1.0,,,,,,,,,,,,,,
12683,20233,R,전통시장,3130263,신노량진시장(기능상실),3,,,,,1.0,,,,,,,,,,,,,,1.0
12684,20233,R,전통시장,3130262,상도도깨비 골목형상점가,6,,,,,1.0,,,,,,,,,,,,,,2.0
12685,20233,R,전통시장,3130261,성대전통시장(성대시장),30,1.0,2.0,,,5.0,,,,,,,1.0,,,,,,,5.0
12686,20233,R,전통시장,3130260,신대방1동골목상권,6,,,,,3.0,1.0,,,,,,,,,,,,,
12687,20233,R,전통시장,3130259,대신시장,2,,1.0,,,,,,,,,,,,,,,,,
12688,20233,R,전통시장,3130258,영진시장A동,3,,,,,,,,,,,,,,,,,,,1.0
12689,20233,R,전통시장,3130257,영등포시장기계공구상가,2,,,,,,,,,,,,,,,,,,,1.0
12690,20233,R,전통시장,3130256,신동시장,1,,,,,,,,,,,,,,,,,,,
12691,20233,R,전통시장,3130255,영등포전통시장,9,,,,,1.0,,,,,,,,,5.0,,,,,
12692,20233,R,전통시장,3130253,영신상가(제일상가),1,,,,,,,,,,,,,,,,,,,1.0
12693,20233,R,전통시장,3130248,영등포역지하도상점가,11,1.0,,,,2.0,,,,,,,,1.0,,,,,1.0,1.0
12694,20233,R,전통시장,3130246,영등포청과시장(조광시장),13,,,,,2.0,,,,,,,,,4.0,,,,,1.0
12695,20233,R,전통시장,3130245,영일시장,5,,,,,,,,,,,,,,,,,,,2.0
12696,20233,R,전통시장,3130244,대림중앙시장,2,,,,,1.0,,,,,,,,,,,,,,
12697,20233,R,전통시장,3130242,대림중앙 골목형상점가,6,,,,,3.0,,,,,,,,,,,,,,
12698,20233,R,전통시장,3130241,선유도역 골목형상점가,16,2.0,1.0,,,2.0,,,,,,,,,,,,,,1.0
12699,20233,R,전통시장,3130240,영등포유통상가,4,,1.0,,,,,,,,,,,,,,,,,
12700,20233,R,전통시장,3130238,은행나무시장,14,,,,,4.0,,,,,,,,,,,,,,3.0
12701,20233,R,전통시장,3130237,박미시장(기능상실),1,1.0,,,,,,,,,,,,,,,,,,
12702,20233,R,전통시장,3130236,비단길현대시장(현대시장),29,,1.0,,,5.0,,,,,,,,,,,,,,3.0
12703,20233,R,전통시장,3130235,대명여울빛거리시장(대명시장),36,1.0,3.0,,1.0,8.0,,,,,,,,,,,,,,3.0
12704,20233,R,전통시장,3130234,푸른터시장(기능상실),1,,,,,,,,,,,,1.0,,,,,,,
12705,20233,R,전통시장,3130233,남문시장,3,,,,,1.0,,,,,,,,,,,,,,
12706,20233,R,전통시장,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),1,,,,,1.0,,,,,,,,,,,,,,
12707,20233,R,전통시장,3130231,독산동 우시장,4,,,,,1.0,,,,,,,,,,,,,,1.0
12708,20233,R,전통시장,3130230,가리봉시장,4,,,,,1.0,,,,,,,,,1.0,,,,,
12709,20233,R,전통시장,3130229,남구로시장,27,3.0,,,,2.0,,,,,,,,,5.0,,,,,1.0
12710,20233,R,전통시장,3130227,고척골목시장상점가(그라운드 고척),11,,,,,2.0,,,,,,,,,,,,,,3.0
12711,20233,R,전통시장,3130226,고척프라자,5,,,,,,,,,,,,,,,,,,,
12712,20233,R,전통시장,3130225,개봉중앙시장,26,1.0,2.0,,,5.0,,,,,,,1.0,,,,,,,4.0
12713,20233,R,전통시장,3130223,고척근린시장,18,1.0,,,,5.0,,,,,,,,,,,,,,2.0
12714,20233,R,전통시장,3130222,오류시장,12,,,,,2.0,,,,,,,,,,,,,,
12715,20233,R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",36,1.0,1.0,,,7.0,1.0,,,,,,,,,,,,,4.0
12716,20233,R,전통시장,3130220,등마루시장,4,,,,,,,,,,,,,,,,,,,
12717,20233,R,전통시장,3130219,까치산시장,25,,2.0,,,5.0,,,,,,,,,,,,,1.0,3.0
12718,20233,R,전통시장,3130217,화곡본동시장,9,,,,,4.0,,,,,,,,,,,,,,3.0
12719,20233,R,전통시장,3130216,화곡중앙시장,17,,1.0,,,6.0,,,,,,,,,,,,,,1.0
12720,20233,R,전통시장,3130214,송화벽화시장(송화골목시장),29,,1.0,,,5.0,,,,,,,,,,,,,,2.0
12721,20233,R,전통시장,3130213,방신전통시장,3,,,,,1.0,,,,,,,,,,,,,,
12722,20233,R,전통시장,3130212,공항시장,6,1.0,,,,,,,,,,,2.0,,,,,,,1.0
12723,20233,R,전통시장,3130210,목2동시장,26,1.0,1.0,,1.0,6.0,,,,,,,,,1.0,,,,,
12724,20233,R,전통시장,3130209,목사랑시장(목4동시장),4,,,,,,,,,,,,,,,,,,,
12725,20233,R,전통시장,3130208,목동깨비시장(목3동시장),28,,1.0,,,6.0,,,,,,,,,,,,,,1.0
12726,20233,R,전통시장,3130207,신정1동 골목시장(신정제일시장),6,,,,,1.0,,,,,,,,,,,,,,1.0
12727,20233,R,전통시장,3130206,신정3동 골목시장,5,,,,,1.0,,,,,,,,,,,,,,
12728,20233,R,전통시장,3130205,신곡종합시장(신월6동 골목시장),15,,1.0,,1.0,4.0,,,,,,,,,,,,,,2.0
12729,20233,R,전통시장,3130204,경창시장,12,,,,,5.0,,,,,,,,,,,,,,
12730,20233,R,전통시장,3130203,서서울 골목형상점가,9,,1.0,,,3.0,,,,,,,,,,,,,,1.0
12731,20233,R,전통시장,3130202,신영시장,7,,,,,2.0,,,,,,,,,,,,,,
12732,20233,R,전통시장,3130200,"신월7동 골목시장(약수시장, 우성상가)",5,,,,,2.0,,,,,,,,,,,,,,
12733,20233,R,전통시장,3130199,신월3동 골목시장,4,,,,,1.0,,,,,,,,,,,,,,
12734,20233,R,전통시장,3130198,아현시장,8,,,,,1.0,,,,,,,,,,,,,,
12735,20233,R,전통시장,3130197,마포시장,2,,,,,1.0,,,,,,,1.0,,,,,,,
12736,20233,R,전통시장,3130196,공덕시장,10,,,,,1.0,,,,,,,1.0,,,,,,,1.0
12737,20233,R,전통시장,3130195,도화동 상점가,42,2.0,,,,5.0,,,,,,,,,1.0,,,,,8.0
12738,20233,R,전통시장,3130194,용강동 상점가,7,,1.0,,,,,,,,,,,,,,,,,4.0
12739,20233,R,전통시장,3130193,신수시장,4,,,,,1.0,,,,,,,,,,,,,,1.0
12740,20233,R,전통시장,3130192,동진시장,1,,,,,1.0,,,,,,,,,,,,,,
12741,20233,R,전통시장,3130191,홍대 걷고싶은 거리,3,,,,,,,,,,,,,,,,,,,2.0
12742,20233,R,전통시장,3130190,홍대소상공인상점가,2,1.0,,,,1.0,,,,,,,,,,,,,,
12743,20233,R,전통시장,3130186,망원시장,14,1.0,,,,1.0,,,,,,,,,,,,,,2.0
12744,20233,R,전통시장,3130185,망원월드컵시장,13,,,,,3.0,,,,,,,,,,,,,,4.0
12745,20233,R,전통시장,3130184,마포농수산물시장,3,,,,,,,,,,,,1.0,,,,,,,2.0
12746,20233,R,전통시장,3130183,상암동상점가,12,2.0,,,,,,,,,,,,,,,,,,2.0
12747,20233,R,전통시장,3130182,영천시장,30,,1.0,,,3.0,,,,,,,,,,,,,,10.0
12748,20233,R,전통시장,3130181,아현가구거리상점가,12,,,,1.0,1.0,,,,,,,,,,,,,,4.0
12749,20233,R,전통시장,3130180,포방터시장,7,,,,,2.0,,,,,,,,,,,,,,1.0
12750,20233,R,전통시장,3130179,"이화여대 3,5,7길 상점가",3,,,,,,,,,,,,,,,,,,,
12751,20233,R,전통시장,3130177,인왕시장(홍제골목형상점가),15,,1.0,,,3.0,,,,,,,4.0,,3.0,,,,,2.0
12752,20233,R,전통시장,3130176,유진상가,3,,,,,,,,,,,,,,,,,,,2.0
12753,20233,R,전통시장,3130175,신촌 상인회(신촌상점가),5,,,,,,,,,,,,,,,,,,,2.0
12754,20233,R,전통시장,3130174,연희사러가,2,,,,,1.0,,,,,,,,,,,,,,
12755,20233,R,전통시장,3130172,모래내시장(서중시장),14,,,,,4.0,,,,,,,1.0,,1.0,,,,,1.0
12756,20233,R,전통시장,3130171,불광먹자골목 골목형상점가,30,,2.0,,1.0,6.0,,,,,,,,,,,,,2.0,3.0
12757,20233,R,전통시장,3130170,제일시장,23,,1.0,,,2.0,,,,,,,,1.0,,,,,,3.0
12758,20233,R,전통시장,3130169,대조시장,21,1.0,,,,4.0,,,,,,,,,,,,,,3.0
12759,20233,R,전통시장,3130168,연서시장,24,,1.0,,,1.0,,,,,,,1.0,,,,,,,6.0
12760,20233,R,전통시장,3130167,연신내상점가(연빛거리),40,,1.0,1.0,,7.0,,,,,,,,,,,,,,8.0
12761,20233,R,전통시장,3130166,응암시장(신응암시장),4,,,,,2.0,,,,,,,,,,,,,,1.0
12762,20233,R,전통시장,3130165,"대림골목시장(대림시장, 양지시장)",9,,,,1.0,2.0,,,,,,,2.0,,,,,,,
12763,20233,R,전통시장,3130163,응암오거리상점가,15,,1.0,,,3.0,,,,,,,,,,,,,,3.0
12764,20233,R,전통시장,3130162,증산골목시장,2,,,,,1.0,,,,,,,,,,,,,,1.0
12765,20233,R,전통시장,3130161,증산종합시장,2,,,,,,,,,,,,1.0,,,,,,,
12766,20233,R,전통시장,3130160,수일시장,4,,,,,1.0,,,,,,,,,,,,,,
12767,20233,R,전통시장,3130159,공릉동 도깨비시장,12,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0
12768,20233,R,전통시장,3130158,상계역전종합상가,4,,,,,,,,,,,,,,,,,,,1.0
12769,20233,R,전통시장,3130157,상계중앙시장,19,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,2.0
12770,20233,R,전통시장,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),9,,,,,1.0,,,,,,,,,,,,,,2.0
12771,20233,R,전통시장,3130155,시영B상가(중계 그린아파트 B 상가),4,,,,,1.0,,,,,,,,,,,,,,
12772,20233,R,전통시장,3130154,상계주공1단지(가)상가,2,1.0,,,,1.0,,,,,,,,,,,,,,
12773,20233,R,전통시장,3130153,창동역상점가,14,,,,,2.0,,,,,,,,,,,,,,5.0
12774,20233,R,전통시장,3130152,오!도봉거리 상점가,7,,,,,1.0,,,,,,,,,,,,,,2.0
12775,20233,R,전통시장,3130151,신도봉시장,1,,,,,,,,,,,,1.0,,,,,,,
12776,20233,R,전통시장,3130150,창동골목시장,17,,,,,2.0,,,,,,,,,,,,,,6.0
12777,20233,R,전통시장,3130149,창동신창시장,14,1.0,,,,4.0,,,,,,,,,,,,,,2.0
12778,20233,R,전통시장,3130148,방학동도깨비시장,11,,,,,3.0,,,,,,,,,,,,,,3.0
12779,20233,R,전통시장,3130147,쌍문역동측상점가,11,,1.0,,,1.0,,,,,,,,,,,,,,3.0
12780,20233,R,전통시장,3130146,쌍문시장(쌍문역골목시장),39,,3.0,,,8.0,,,,,,,,,1.0,,,,1.0,3.0
12781,20233,R,전통시장,3130145,쌍문역둘리상점가,4,1.0,,,,,,,,,,,,,,,,,,1.0
12782,20233,R,전통시장,3130144,백운시장,4,,,,,1.0,,,,,,,,,,,,,,2.0
12783,20233,R,전통시장,3130143,방천골목시장,6,,,,,1.0,,,,,,,,,,,,,,
12784,20233,R,전통시장,3130141,강북북부골목시장,3,,,,,1.0,,,,,,,,,,,,,,2.0
12785,20233,R,전통시장,3130140,숭인시장,24,1.0,1.0,,,3.0,,,,,,,2.0,,,,,,1.0,1.0
12786,20233,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),14,,,,,1.0,,,,,,,,,,,,,,3.0
12787,20233,R,전통시장,3130138,수유프라자,2,,1.0,,,,,,,,,,,,,,,,,
12788,20233,R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",19,,,,,4.0,,,,,,,1.0,,,,,,,1.0
12789,20233,R,전통시장,3130136,수유재래시장,1,,,,,,,,,,,,,,,,,,,
12790,20233,R,전통시장,3130135,수유중앙골목시장(수유중앙시장),5,,,,,,,,,,,,,,,,,,,3.0
12791,20233,R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",8,,,,,2.0,,,,,,,,,,,,,,2.0
12792,20233,R,전통시장,3130133,우이골목시장(우이시장),5,,,,,2.0,,,,,,,,,,,,,,
12793,20233,R,전통시장,3130132,삼양골목시장(삼양시장),33,1.0,,,,5.0,,,,,,,,,,,,,,10.0
